epoch,loss,sce,lr,grad_norm
0,10.4704685,10.4704685,0.00003125,167.3463
1,9.936842,9.936842,0.0000625,175.37877
2,9.582429,9.582429,0.00009375,188.84447
3,9.058745,9.058745,0.000125,167.39793
4,8.633827,8.633827,0.00015625001,190.34691
5,7.95518,7.95518,0.0001875,208.30278
6,7.472545,7.472545,0.00021875,213.6487
7,7.273643,7.273643,0.00025,237.1445
8,7.127926,7.127926,0.00028125002,306.97458
9,6.9128857,6.9128857,0.00031250002,303.10007
10,6.8225465,6.8225465,0.00034375003,278.53714
11,6.715341,6.715341,0.000375,420.47836
12,6.6437593,6.6437593,0.00040625,348.22302
13,6.62697,6.62697,0.0004375,471.28342
14,6.631218,6.631218,0.00046875002,542.03906
15,6.567106,6.567106,0.0005,884.7329
16,6.4941106,6.4941106,0.0005,1926.3644
17,6.819102,6.819102,0.0004998427,3184.5579
18,7.0121894,7.0121894,0.00049937086,2289.0762
19,6.5329127,6.5329127,0.0004985853,5077.025
20,6.383541,6.383541,0.00049748697,5443.494
21,6.436148,6.436148,0.00049607747,26537.264
22,6.4203577,6.4203577,0.0004943588,6680.7246
23,6.402163,6.402163,0.0004923333,7755.994
24,6.439537,6.439537,0.0004900039,1709.7258
25,6.386885,6.386885,0.0004873738,4880.044
26,6.42451,6.42451,0.00024222331,2284.8242
27,6.3479815,6.3479815,0.00024061327,8402.746
28,6.2445507,6.2445507,0.00023885901,9463.725
29,6.1738067,6.1738067,0.000236963,6714.7124
30,6.1804085,6.1804085,0.00023492788,8775.495
31,6.2463684,6.2463684,0.00023275649,870.84717
32,6.2521067,6.2521067,0.00023045187,8576.114
33,6.2532825,6.2532825,0.00022801726,23672.691
34,6.1949816,6.1949816,0.00022545605,28983.14
35,6.1424417,6.1424417,0.00011138592,15194.346
36,6.0662503,6.0662503,0.00010998417,5469.4897
37,6.161185,6.161185,0.000108524764,967.41986
38,6.134319,6.134319,0.00010700972,16683.383
39,6.0702662,6.0702662,0.00010544118,16317.584
40,6.011979,6.011979,0.00010382131,910.75244
41,5.950908,5.950908,0.000102152386,29596.924
42,5.9108534,5.9108534,0.00010043676,8708.922
43,5.89968,5.89968,0.00009867681,5972.9395
44,5.856378,5.856378,0.000096875,2691.2883
45,5.85135,5.85135,0.000095033865,3089.4963
46,5.8066607,5.8066607,0.00009315597,968.89594
47,5.7504473,5.7504473,0.00009124393,5770.5474
48,5.759267,5.759267,0.00008930043,1538.1943
49,5.739675,5.739675,0.000087328204,6116.595
50,5.706964,5.706964,0.00008532998,45620.688
51,5.720167,5.720167,0.00008330857,2983.7356
52,5.6894035,5.6894035,0.00008126681,5286.444
53,5.679211,5.679211,0.00007920753,1379.0922
54,5.6477113,5.6477113,0.00007713363,463.46466
55,5.5457716,5.5457716,0.000075048,2994.493
56,5.5099115,5.5099115,0.00007295357,1551.6055
57,5.4682035,5.4682035,0.00007085326,3258.3428
58,5.44496,5.44496,0.00006875,682.4922
59,5.3648906,5.3648906,0.00006664675,1444.6826
60,5.311786,5.311786,0.00006454643,21687.846
61,5.2647824,5.2647824,0.000062451996,3004.4893
62,5.2120395,5.2120395,0.000060366376,1603.1533
63,5.1578345,5.1578345,0.000058292473,842.41614
64,5.159402,5.159402,0.0000562332,1616.6327
65,5.1260324,5.1260324,0.000054191423,13292.258
66,5.074768,5.074768,0.00005217002,1047.9315
67,4.9997067,4.9997067,0.000050171795,19616.395
68,5.0461516,5.0461516,0.000048199567,645.4849
69,4.938671,4.938671,0.000046256075,12154.956
70,4.9617786,4.9617786,0.000044344037,1338.4589
71,4.9193897,4.9193897,0.000042466145,2587.6458
72,4.8778467,4.8778467,0.000040624996,1196.8473
73,4.804749,4.804749,0.000038823193,10812.074
74,4.7540836,4.7540836,0.000037063248,3798.7136
75,4.7078514,4.7078514,0.000035347613,3304.0803
76,4.697859,4.697859,0.000033678698,10766.934
77,4.617789,4.617789,0.00003205883,2209.702
78,4.636642,4.636642,0.000030490279,12365.997
79,4.5608363,4.5608363,0.000028975235,1073.9341
80,4.525963,4.525963,0.000027515829,6734.264
81,4.5019784,4.5019784,0.000026114092,15952.888
82,4.471897,4.471897,0.00002477198,4591.53
83,4.4497695,4.4497695,0.000023491379,6260.3057
84,4.380783,4.380783,0.00002227406,1802.8729
85,4.32165,4.32165,0.000021121761,7017.6533
86,4.2875514,4.2875514,0.000020036066,2627.6907
87,4.2483234,4.2483234,0.00001901851,696.75946
88,4.198072,4.198072,0.000018070503,9190.021
89,4.1856585,4.1856585,0.000017193373,6783.433
90,4.1431165,4.1431165,0.000016388349,18568.084
91,4.1017723,4.1017723,0.000015656558,14858.128
92,4.0583553,4.0583553,0.000014999028,4140.853
93,4.050334,4.050334,0.000014416673,1455.3599
94,3.9963396,3.9963396,0.000013910306,2640.1746
95,3.9739604,3.9739604,0.000013480636,5825.5854
96,3.9047503,3.9047503,0.000013128265,8740.744
97,3.885035,3.885035,0.00001285369,528.4885
98,3.8735116,3.8735116,0.000012657289,5480.408
99,3.8047712,3.8047712,0.000012539335,7935.655
