epoch,loss,sce,lr,grad_norm
0,15.486737,15.486737,0.0000625,15.304256
1,14.614501,14.614501,0.000125,19.974144
2,13.396228,13.396228,0.0001875,60.335327
3,13.541398,13.541398,0.00025,48.632206
4,12.497922,12.497922,0.00031250002,67.25218
5,11.87002,11.87002,0.000375,79.98116
6,11.064406,11.064406,0.0004375,87.40782
7,10.284786,10.284786,0.0005,93.04478
8,9.377944,9.377944,0.00056250003,94.75764
9,8.512617,8.512617,0.00062500004,96.84274
10,7.4336643,7.4336643,0.00068750005,96.59486
11,6.2665544,6.2665544,0.00075,103.5523
12,5.1183133,5.1183133,0.0008125,111.02035
13,4.361343,4.361343,0.000875,114.49137
14,3.8867166,3.8867166,0.00093750004,120.99094
15,3.4117322,3.4117322,0.001,122.13584
16,3.0429716,3.0429716,0.001,176.48955
17,2.4540992,2.4540992,0.0009996854,144.31923
18,1.9173573,1.9173573,0.0009987417,156.60344
19,1.9274728,1.9274728,0.0009971706,235.02434
20,1.5296098,1.5296098,0.0009949739,152.16687
21,1.3027847,1.3027847,0.0009921549,220.62201
22,1.0987602,1.0987602,0.0009887177,179.95473
23,0.7518127,0.7518127,0.0009846666,180.68983
24,0.6031799,0.6031799,0.0009800078,374.55573
25,0.6004614,0.6004614,0.0009747476,823.86847
26,0.85817444,0.85817444,0.00096889323,1526.9629
27,1.0887196,1.0887196,0.0009624531,1632.6714
28,1.3652503,1.3652503,0.00095543603,5027.5493
29,1.208412,1.208412,0.000947852,3202.4246
30,1.0182838,1.0182838,0.0009397115,1772.3019
31,0.8310193,0.8310193,0.00046551297,2310.5127
32,0.46813872,0.46813872,0.00046090374,3255.215
33,0.47170016,0.47170016,0.00045603453,1086.9944
34,0.43962556,0.43962556,0.0004509121,1700.0991
35,0.3079778,0.3079778,0.00044554367,677.5891
36,0.32866353,0.32866353,0.00043993667,5839.9155
37,0.30684543,0.30684543,0.00043409906,2078.1292
38,0.38062492,0.38062492,0.00042803888,969.8977
39,0.33785716,0.33785716,0.0004217647,6196.721
40,0.32005012,0.32005012,0.00041528523,4449.4614
41,0.23707934,0.23707934,0.00040860954,1090.8223
42,0.28590792,0.28590792,0.00040174703,15509.791
43,0.45843005,0.45843005,0.00039470723,6261.7705
44,0.3262038,0.3262038,0.0003875,1393.5254
45,0.34930816,0.34930816,0.00038013546,2165.7373
46,0.41196564,0.41196564,0.00037262388,2376.0295
47,0.29842588,0.29842588,0.00018248786,2419.7502
48,0.34735948,0.34735948,0.00017860087,4495.0913
49,0.50533247,0.50533247,0.00017465641,1688.4014
50,0.24887004,0.24887004,0.00017065996,4145.7793
51,0.28218696,0.28218696,0.00016661714,851.2353
52,0.22825876,0.22825876,0.00008126681,5059.65
53,0.32009697,0.32009697,0.00007920753,924.1624
54,0.20786437,0.20786437,0.00007713363,5552.392
55,0.21704374,0.21704374,0.000075048,32904.492
56,0.6615802,0.6615802,0.00007295357,5851.527
57,0.21472082,0.21472082,0.00007085326,13412.884
58,0.38477123,0.38477123,0.00006875,31206.836
59,0.31777263,0.31777263,0.00006664675,3641.3757
60,0.5683451,0.5683451,0.000051637147,2841.2947
61,0.44567943,0.44567943,0.000049961596,2597.6812
62,0.52065176,0.52065176,0.000048293103,2190.4336
63,0.61592156,0.61592156,0.00004663398,7648.7803
64,0.4678082,0.4678082,0.00004498656,4472.9907
65,0.6352222,0.6352222,0.00004335314,4509.8066
66,0.7948447,0.7948447,0.000041736017,11682.381
67,0.8474914,0.8474914,0.00004013744,7135.389
68,0.99444795,0.99444795,0.000038559654,7859.7236
69,1.2183346,1.2183346,0.000037004862,6929.3413
70,1.2625976,1.2625976,0.00003547523,11029.818
71,1.1862849,1.1862849,0.000033972916,9390.833
72,1.4212381,1.4212381,0.000032499996,14781.789
73,1.7215544,1.7215544,0.000031058556,10962.872
74,1.6606014,1.6606014,0.000029650599,12012.087
75,1.881199,1.881199,0.000028278091,16725.902
76,1.8654625,1.8654625,0.000026942958,14878.61
77,1.964754,1.964754,0.000025647065,17711.467
78,1.9067537,1.9067537,0.000024392224,17378.998
79,1.784343,1.784343,0.000023180188,20932.863
80,1.7907457,1.7907457,0.000022012664,19885.912
81,1.4579368,1.4579368,0.000020891273,14420.91
82,1.730394,1.730394,0.000019817584,25211.557
83,1.5655434,1.5655434,0.000018793104,22002.668
84,1.9742637,1.9742637,0.000017819248,18481.277
85,1.778407,1.778407,0.00001689741,24019.28
86,1.750975,1.750975,0.000016028853,32299.908
87,1.788991,1.788991,0.000015214808,26941.016
88,1.561943,1.561943,0.000014456403,21531.34
89,1.650427,1.650427,0.000013754699,34251.855
90,1.4980959,1.4980959,0.000013110679,12554.987
91,1.5607868,1.5607868,0.000012525247,18595.002
92,1.5881032,1.5881032,0.000011999223,29290.354
93,1.334225,1.334225,0.000011533339,22283.885
94,1.2929306,1.2929306,0.000011128245,22778.227
95,1.3279817,1.3279817,0.000010784509,18622.945
96,1.1213282,1.1213282,0.000010502612,40268.633
97,1.2655153,1.2655153,0.000010282953,24777.375
98,1.1505283,1.1505283,0.000010125831,15519.502
99,1.0107942,1.0107942,0.000010031468,12503.251
