epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,11.358115,11.358115,0,1,0.00003125,166.92955,11.707103,11.707103,0
1,10.591588,10.591588,0,1,0.0000625,202.1038,10.6152115,10.6152115,0
2,9.465301,9.465301,0,1,0.00009375,327.95398,9.401387,9.401387,0
3,8.781873,8.781873,0,1,0.000125,401.2051,8.963646,8.963646,0
4,8.35299,8.35299,0,1,0.00015625001,379.14236,8.490313,8.490313,0
5,7.6973324,7.6973324,0,1,0.0001875,370.09293,7.566727,7.566727,0
6,7.231404,7.231404,0,1,0.00021875,403.09177,7.5126395,7.5126395,0
7,7.083091,7.083091,0,1,0.00025,415.99457,7.710304,7.710304,0
8,6.864981,6.864981,0,1,0.00028125002,424.1208,7.395472,7.395472,0
9,6.752222,6.752222,0,1,0.00031250002,422.74072,7.1792564,7.1792564,0
10,6.4800224,6.4800224,0,1,0.00034375003,416.45062,6.5454693,6.5454693,0
11,6.148642,6.148642,0,1,0.000375,371.19144,6.6882367,6.6882367,0
12,5.912521,5.912521,0,1,0.00040625,446.69046,6.2325606,6.2325606,0
13,5.753642,5.753642,0,1,0.0004375,449.97473,5.718841,5.718841,0
14,5.423795,5.423795,0,1,0.00046875002,405.69937,5.546839,5.546839,0
15,5.1835437,5.1835437,0,1,0.0005,430.15222,5.705279,5.705279,0
16,4.931585,4.931585,0,1,0.0005,424.54614,5.3556733,5.3556733,0
17,4.7142105,4.7142105,0,1,0.0004998427,475.0684,5.4052253,5.4052253,0
18,4.583941,4.583941,0,1,0.00049937086,450.76212,5.3983293,5.3983293,0
19,4.3624153,4.3624153,0,1,0.0004985853,472.4069,5.361049,5.361049,0
20,4.1223593,4.1223593,0,1,0.00049748697,477.3635,5.5267777,5.5267777,0
21,4.0028667,4.0028667,0,1,0.00049607747,507.31647,4.9047155,4.9047155,0
22,3.834434,3.834434,0,1,0.0004943588,465.65375,4.7772374,4.7772374,0
23,3.6662989,3.6662989,0,1,0.0004923333,511.9557,5.2275867,5.2275867,0
24,3.5726917,3.5726917,0,1,0.0004900039,445.27917,5.5714097,5.5714097,0
25,3.401359,3.401359,0,1,0.0004873738,480.44995,5.084702,5.084702,0
26,3.3195195,3.3195195,0,1,0.00048444662,554.2706,4.838598,4.838598,0
27,3.2170784,3.2170784,0,1,0.00048122654,463.5592,4.683518,4.683518,0
28,3.1187985,3.1187985,0,1,0.00047771801,547.71814,5.314626,5.314626,0
29,3.0359983,3.0359983,0,1,0.000473926,540.31525,5.1157,5.1157,0
30,2.9543731,2.9543731,0,1,0.00046985576,516.7712,4.319683,4.319683,0
31,2.8549557,2.8549557,0,1,0.00046551297,577.1812,4.9887195,4.9887195,0
32,2.7988193,2.7988193,0,1,0.00046090374,551.1415,4.762572,4.762572,0
33,2.716313,2.716313,0,1,0.00045603453,591.25726,4.4469743,4.4469743,0
34,2.7052095,2.7052095,0,1,0.0004509121,662.1971,3.5001507,3.5001507,0
35,2.663861,2.663861,0,1,0.00044554367,577.38763,4.5770555,4.5770555,0
36,2.5912657,2.5912657,0,1,0.00043993667,632.2448,4.40523,4.40523,0
37,2.5884109,2.5884109,0,1,0.00043409906,592.8256,4.98774,4.98774,0
38,2.559756,2.559756,0,1,0.00042803888,617.57544,5.1453023,5.1453023,0
39,2.510262,2.510262,0,1,0.0004217647,631.6703,5.080237,5.080237,0
40,2.4587195,2.4587195,0,1,0.00041528523,605.63544,4.6451106,4.6451106,0
41,2.4012482,2.4012482,0,1,0.00040860954,601.7037,4.734512,4.734512,0
42,2.3700178,2.3700178,0,1,0.00040174703,595.2171,5.1971793,5.1971793,0
43,2.3480992,2.3480992,0,1,0.00039470723,658.3167,4.952329,4.952329,0
44,2.3264856,2.3264856,0,1,0.0003875,642.9465,4.9795003,4.9795003,0
45,2.2559538,2.2559538,0,1,0.00038013546,651.21014,4.5232368,4.5232368,0
46,2.247003,2.247003,0,1,0.00037262388,688.4266,4.4713674,4.4713674,0
47,2.2314131,2.2314131,0,1,0.0003649757,704.8521,3.8648922,3.8648922,0
48,2.2517765,2.2517765,0,1,0.00035720173,835.77234,4.1781545,4.1781545,0
49,2.271114,2.271114,0,1,0.00034931282,836.21564,4.7330446,4.7330446,0
50,2.182498,2.182498,0,1,0.00034131992,781.37994,3.4164598,3.4164598,0
51,2.1499493,2.1499493,0,1,0.0003332343,758.31366,4.6080284,4.6080284,0
52,2.1087797,2.1087797,0,1,0.00032506723,625.8604,4.206225,4.206225,0
53,2.0553324,2.0553324,0,1,0.00031683012,662.46655,4.1083026,4.1083026,0
54,2.0104902,2.0104902,0,1,0.0003085345,698.38354,3.7824059,3.7824059,0
55,1.9704279,1.9704279,0,1,0.000300192,640.21967,4.545402,4.545402,0
56,2.0356915,2.0356915,0,1,0.00029181427,786.6521,5.3586974,5.3586974,0
57,2.0106897,2.0106897,0,1,0.00028341304,756.13367,3.614667,3.614667,0
58,1.9726405,1.9726405,0,1,0.000275,711.329,4.0093226,4.0093226,0
59,1.9612967,1.9612967,0,1,0.000266587,672.2425,4.35169,4.35169,0
60,1.9123887,1.9123887,0,1,0.00025818573,649.78345,3.4918983,3.4918983,0
