epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,7.758744,7.758744,0,1,0.00003125,7.702296,7.793774,7.793774,0
1,7.739599,7.739599,0,1,0.0000625,7.5915585,7.7485924,7.7485924,0
2,7.71753,7.71753,0,1,0.00009375,7.513189,7.753088,7.753088,0
3,7.6915407,7.6915407,0,1,0.000125,7.480808,7.6560273,7.6560273,0
4,7.6611457,7.6611457,0,1,0.00015625001,7.516605,7.7267966,7.7267966,0
5,7.625281,7.625281,0,1,0.0001875,7.6509495,7.7403245,7.7403245,0
6,7.581958,7.581958,0,1,0.00021875,7.925248,7.623167,7.623167,0
7,7.528405,7.528405,0,1,0.00025,8.402379,7.567182,7.567182,0
8,7.4591002,7.4591002,0,1,0.00028125002,9.205012,7.59397,7.59397,0
9,7.3651676,7.3651676,0,1,0.00031250002,10.631559,7.51069,7.51069,0
10,7.230064,7.230064,0,1,0.00034375003,13.755682,7.417368,7.417368,0
11,7.013005,7.013005,0,1,0.000375,25.648972,7.0402203,7.0402203,0
12,6.5959764,6.5959764,0,1,0.00040625,75.961655,6.547371,6.547371,0
13,6.035257,6.035257,0,1,0.0004375,100.56552,6.0336533,6.0336533,0
14,5.801938,5.801938,0,1,0.00046875002,104.392624,5.3736444,5.3736444,0
15,5.3909082,5.3909082,0,1,0.0005,100.335106,5.380436,5.380436,0
16,5.0238423,5.0238423,0,1,0.0005,99.56556,4.4235287,4.4235287,0
17,4.6141405,4.6141405,0,1,0.0004998427,95.94511,5.2590413,5.2590413,0
18,4.1739736,4.1739736,0,1,0.00049937086,96.82825,4.476613,4.476613,0
19,3.7310555,3.7310555,0,1,0.0004985853,89.97069,6.275726,6.275726,0
20,3.3223581,3.3223581,0,1,0.00049748697,87.49367,4.6547465,4.6547465,0
21,2.9653225,2.9653225,0,1,0.00049607747,81.956276,5.4994106,5.4994106,0
22,2.6714184,2.6714184,0,1,0.0004943588,79.634605,5.6787486,5.6787486,0
23,2.4425375,2.4425375,0,1,0.0004923333,76.234665,3.7099237,3.7099237,0
24,2.2555566,2.2555566,0,1,0.0004900039,72.34763,3.2409427,3.2409427,0
25,2.0964196,2.0964196,0,1,0.0004873738,71.51434,4.471517,4.471517,0
26,1.9611983,1.9611983,0,1,0.00048444662,73.398056,4.7751894,4.7751894,0
27,1.8588482,1.8588482,0,1,0.00048122654,65.90662,4.1679435,4.1679435,0
28,1.7908287,1.7908287,0,1,0.00047771801,60.599316,3.8865511,3.8865511,0
29,1.74122,1.74122,0,1,0.000473926,55.861294,3.762169,3.762169,0
30,1.7039435,1.7039435,0,1,0.00046985576,55.86683,3.9585636,3.9585636,0
31,1.670779,1.670779,0,1,0.00046551297,63.695156,2.1188054,2.1188054,0
32,1.6389647,1.6389647,0,1,0.00046090374,69.03247,3.352752,3.352752,0
33,1.6063884,1.6063884,0,1,0.00045603453,74.087975,4.736527,4.736527,0
