epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,12.545461,12.545461,0,1,0.00003125,137.12366,11.977215,11.977215,0
1,10.409037,10.409037,0,1,0.0000625,246.23604,9.470855,9.470855,0
2,8.953606,8.953606,0,1,0.00009375,320.44827,9.082575,9.082575,0
3,9.009514,9.009514,0,1,0.000125,336.5653,8.811558,8.811558,0
4,8.273908,8.273908,0,1,0.00015625001,345.16925,7.940393,7.940393,0
5,7.934477,7.934477,0,1,0.0001875,319.73697,8.059783,8.059783,0
6,7.4023495,7.4023495,0,1,0.00021875,292.22766,7.225016,7.225016,0
7,6.7825685,6.7825685,0,1,0.00025,320.45105,6.8511376,6.8511376,0
8,6.654585,6.654585,0,1,0.00028125002,340.2597,7.1697783,7.1697783,0
9,6.3432775,6.3432775,0,1,0.00031250002,331.32315,6.5800705,6.5800705,0
10,6.208709,6.208709,0,1,0.00034375003,361.2539,6.3826804,6.3826804,0
11,6.348225,6.348225,0,1,0.000375,382.64334,6.8714986,6.8714986,0
12,6.0575166,6.0575166,0,1,0.00040625,305.2767,6.554889,6.554889,0
13,5.81536,5.81536,0,1,0.0004375,320.40326,6.092272,6.092272,0
14,5.6612225,5.6612225,0,1,0.00046875002,392.0974,6.0870786,6.0870786,0
15,5.5532455,5.5532455,0,1,0.0005,332.57874,6.150425,6.150425,0
16,5.2779717,5.2779717,0,1,0.0005,312.60284,5.8519325,5.8519325,0
17,4.9985204,4.9985204,0,1,0.0004998427,291.15994,6.148775,6.148775,0
18,4.810181,4.810181,0,1,0.00049937086,387.07465,5.3881702,5.3881702,0
19,4.633616,4.633616,0,1,0.0004985853,312.7659,5.3862844,5.3862844,0
20,4.4227653,4.4227653,0,1,0.00049748697,282.2209,5.21864,5.21864,0
21,4.2342076,4.2342076,0,1,0.00049607747,293.24548,5.1066146,5.1066146,0
22,4.042252,4.042252,0,1,0.0004943588,309.7501,5.791996,5.791996,0
23,3.9260142,3.9260142,0,1,0.0004923333,390.1427,5.0115533,5.0115533,0
24,3.7716727,3.7716727,0,1,0.0004900039,324.66574,4.639433,4.639433,0
25,3.605222,3.605222,0,1,0.0004873738,343.32376,4.026813,4.026813,0
26,3.4458747,3.4458747,0,1,0.00048444662,316.47742,4.5435634,4.5435634,0
27,3.3479342,3.3479342,0,1,0.00048122654,315.33804,5.4715633,5.4715633,0
28,3.207767,3.207767,0,1,0.00047771801,357.51288,4.4346743,4.4346743,0
29,3.1189215,3.1189215,0,1,0.000473926,329.20178,5.1881123,5.1881123,0
30,3.0439734,3.0439734,0,1,0.00046985576,339.2713,4.917808,4.917808,0
31,2.9005933,2.9005933,0,1,0.00046551297,299.6552,4.7839904,4.7839904,0
32,2.8113499,2.8113499,0,1,0.00046090374,318.97595,4.68107,4.68107,0
33,2.7346187,2.7346187,0,1,0.00045603453,313.0064,4.895367,4.895367,0
34,2.6303182,2.6303182,0,1,0.0004509121,313.70013,4.1870303,4.1870303,0
35,2.5655582,2.5655582,0,1,0.00044554367,326.82712,3.9531224,3.9531224,0
36,2.5221295,2.5221295,0,1,0.00043993667,327.9754,4.4715548,4.4715548,0
37,2.4573655,2.4573655,0,1,0.00043409906,328.0101,4.2243133,4.2243133,0
38,2.37986,2.37986,0,1,0.00042803888,299.96964,5.6125045,5.6125045,0
39,2.3630042,2.3630042,0,1,0.0004217647,332.15768,4.404102,4.404102,0
40,2.3070314,2.3070314,0,1,0.00041528523,315.83145,5.0405293,5.0405293,0
41,2.258082,2.258082,0,1,0.00040860954,331.58853,4.4521165,4.4521165,0
42,2.2155397,2.2155397,0,1,0.00040174703,334.29514,5.5660286,5.5660286,0
43,2.1548598,2.1548598,0,1,0.00039470723,326.86667,4.679883,4.679883,0
44,2.0809557,2.0809557,0,1,0.0003875,329.0467,4.1263113,4.1263113,0
45,2.0355961,2.0355961,0,1,0.00038013546,364.43457,3.661084,3.661084,0
46,1.9932301,1.9932301,0,1,0.00037262388,337.74335,4.7286105,4.7286105,0
47,1.98282,1.98282,0,1,0.0003649757,326.59833,4.6731153,4.6731153,0
48,1.9145029,1.9145029,0,1,0.00035720173,332.39447,3.8745086,3.8745086,0
49,1.8648918,1.8648918,0,1,0.00034931282,328.7261,3.9170048,3.9170048,0
50,1.8503445,1.8503445,0,1,0.00034131992,306.7821,3.8812952,3.8812952,0
51,1.8198607,1.8198607,0,1,0.0003332343,343.6219,4.173449,4.173449,0
52,1.8031063,1.8031063,0,1,0.00032506723,324.62445,4.586131,4.586131,0
53,1.75654,1.75654,0,1,0.00031683012,329.51483,4.0334206,4.0334206,0
54,1.7451371,1.7451371,0,1,0.0003085345,331.1732,5.2229285,5.2229285,0
55,1.680205,1.680205,0,1,0.000300192,332.63406,3.894231,3.894231,0
56,1.6438613,1.6438613,0,1,0.00029181427,319.7953,5.135289,5.135289,0
57,1.6531698,1.6531698,0,1,0.00028341304,376.51227,3.825266,3.825266,0
58,1.6435822,1.6435822,0,1,0.000275,355.99207,3.9550154,3.9550154,0
59,1.6088817,1.6088817,0,1,0.000266587,353.38202,4.1121836,4.1121836,0
60,1.5724113,1.5724113,0,1,0.00025818573,335.61142,4.6092844,4.6092844,0
61,1.532522,1.532522,0,1,0.00024980798,336.79715,4.868545,4.868545,0
62,1.4981438,1.4981438,0,1,0.0002414655,291.86368,3.7111228,3.7111228,0
63,1.4896834,1.4896834,0,1,0.00023316989,346.58554,4.2836747,4.2836747,0
64,1.4778194,1.4778194,0,1,0.0002249328,354.76852,4.3425355,4.3425355,0
65,1.4199866,1.4199866,0,1,0.0002167657,346.4877,4.081923,4.081923,0
66,1.4577287,1.4577287,0,1,0.00020868008,332.8989,3.2865763,3.2865763,0
67,1.4274886,1.4274886,0,1,0.00020068718,329.64056,4.8725953,4.8725953,0
68,1.3983356,1.3983356,0,1,0.00019279827,301.28333,2.5752916,2.5752916,0
69,1.4220893,1.4220893,0,1,0.0001850243,314.7468,3.9942515,3.9942515,0
70,1.3699658,1.3699658,0,1,0.00017737615,300.85706,3.2701104,3.2701104,0
71,1.3613051,1.3613051,0,1,0.00016986458,282.28925,4.727011,4.727011,0
72,1.3450174,1.3450174,0,1,0.00016249999,302.94135,4.5973167,4.5973167,0
73,1.377924,1.377924,0,1,0.00015529277,314.36765,2.797454,2.797454,0
74,1.3673888,1.3673888,0,1,0.00014825299,302.6912,4.070762,4.070762,0
75,1.3275585,1.3275585,0,1,0.00014139045,349.83484,2.7576735,2.7576735,0
76,1.2675432,1.2675432,0,1,0.00013471479,314.29346,3.992468,3.992468,0
77,1.2888718,1.2888718,0,1,0.00012823532,330.39352,3.0808027,3.0808027,0
78,1.3174993,1.3174993,0,1,0.000121961115,321.3744,3.734409,3.734409,0
79,1.2539631,1.2539631,0,1,0.00011590094,298.0815,2.9613402,2.9613402,0
80,1.270313,1.270313,0,1,0.000110063316,331.3516,3.0443926,3.0443926,0
81,1.314808,1.314808,0,1,0.00010445637,277.18552,3.563814,3.563814,0
82,1.2692941,1.2692941,0,1,0.00009908792,260.75433,4.235411,4.235411,0
83,1.2664691,1.2664691,0,1,0.000093965515,380.35013,4.75499,4.75499,0
84,1.2518567,1.2518567,0,1,0.00008909624,295.77777,3.3281686,3.3281686,0
85,1.236296,1.236296,0,1,0.000084487045,361.85947,3.016796,3.016796,0
86,1.2981098,1.2981098,0,1,0.000080144266,316.64078,3.2877388,3.2877388,0
87,1.2800925,1.2800925,0,1,0.00007607404,342.0005,3.2314737,3.2314737,0
88,1.2277765,1.2277765,0,1,0.00007228201,333.87567,3.5275648,3.5275648,0
89,1.2543988,1.2543988,0,1,0.000068773494,279.35483,2.697524,2.697524,0
90,1.2622703,1.2622703,0,1,0.000065553395,271.71735,2.420065,2.420065,0
91,1.2569366,1.2569366,0,1,0.00006262623,290.1394,3.202816,3.202816,0
92,1.2325153,1.2325153,0,1,0.000059996113,323.3088,4.400332,4.400332,0
93,1.2390692,1.2390692,0,1,0.000057666693,302.31558,2.578915,2.578915,0
94,1.2290777,1.2290777,0,1,0.000027820612,298.7129,2.7441876,2.7441876,0
95,1.2326833,1.2326833,0,1,0.000026961272,318.72742,2.8239295,2.8239295,0
96,1.2383837,1.2383837,0,1,0.00002625653,331.25186,3.919274,3.919274,0
97,1.2718028,1.2718028,0,1,0.00002570738,297.13434,4.4712863,4.4712863,0
98,1.2396274,1.2396274,0,1,0.000025314577,379.62238,2.890405,2.890405,0
99,1.2082059,1.2082059,0,1,0.000012539335,297.89456,1.7258891,1.7258891,0
