epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,12.074434,12.074434,0,1,0.00003125,388.94498,11.540939,11.540939,0
1,10.954391,10.954391,0,1,0.0000625,420.31955,10.237077,10.237077,0
2,9.930371,9.930371,0,1,0.00009375,423.69922,9.3972225,9.3972225,0
3,9.1662855,9.1662855,0,1,0.000125,383.54117,8.766833,8.766833,0
4,8.493507,8.493507,0,1,0.00015625001,376.47656,8.264841,8.264841,0
5,7.9382267,7.9382267,0,1,0.0001875,351.45483,7.6970634,7.6970634,0
6,7.438693,7.438693,0,1,0.00021875,358.2892,7.5844827,7.5844827,0
7,6.9491196,6.9491196,0,1,0.00025,306.1577,7.1767106,7.1767106,0
8,6.6689086,6.6689086,0,1,0.00028125002,365.5127,7.0917954,7.0917954,0
9,6.7949395,6.7949395,0,1,0.00031250002,442.37125,6.7207084,6.7207084,0
10,6.229224,6.229224,0,1,0.00034375003,332.93124,6.574553,6.574553,0
11,5.8816047,5.8816047,0,1,0.000375,327.14117,6.1150165,6.1150165,0
12,5.5581493,5.5581493,0,1,0.00040625,332.47955,6.04703,6.04703,0
13,5.465241,5.465241,0,1,0.0004375,393.40182,5.7107882,5.7107882,0
14,5.0473266,5.0473266,0,1,0.00046875002,336.7288,5.463572,5.463572,0
15,4.775934,4.775934,0,1,0.0005,345.4274,5.9014735,5.9014735,0
16,4.6860113,4.6860113,0,1,0.0005,360.8864,5.758785,5.758785,0
17,4.3759108,4.3759108,0,1,0.0004998427,323.9688,5.79282,5.79282,0
18,4.174691,4.174691,0,1,0.00049937086,328.27582,5.592153,5.592153,0
19,3.9887538,3.9887538,0,1,0.0004985853,324.28036,5.2156334,5.2156334,0
20,3.8090734,3.8090734,0,1,0.00049748697,328.88358,5.373113,5.373113,0
21,3.7219408,3.7219408,0,1,0.00049607747,335.8313,5.0245457,5.0245457,0
22,3.5206532,3.5206532,0,1,0.0004943588,319.3762,4.703372,4.703372,0
23,3.3731217,3.3731217,0,1,0.0004923333,319.23947,4.1448016,4.1448016,0
24,3.2135777,3.2135777,0,1,0.0004900039,309.17856,5.209645,5.209645,0
25,3.1513615,3.1513615,0,1,0.0004873738,318.6464,4.373447,4.373447,0
26,3.0576468,3.0576468,0,1,0.00048444662,316.7438,4.565166,4.565166,0
27,2.960703,2.960703,0,1,0.00048122654,321.00943,4.838644,4.838644,0
28,2.8140116,2.8140116,0,1,0.00047771801,310.64417,4.3368974,4.3368974,0
29,2.769638,2.769638,0,1,0.000473926,314.76843,3.8559682,3.8559682,0
30,2.7277951,2.7277951,0,1,0.00046985576,333.35156,4.107575,4.107575,0
31,2.6498318,2.6498318,0,1,0.00046551297,307.73087,4.2657743,4.2657743,0
32,2.5882137,2.5882137,0,1,0.00046090374,310.28046,4.681388,4.681388,0
33,2.5139234,2.5139234,0,1,0.00045603453,312.04492,4.5979195,4.5979195,0
34,2.461939,2.461939,0,1,0.0004509121,311.86914,4.5359864,4.5359864,0
35,2.4180586,2.4180586,0,1,0.00044554367,312.14462,4.132125,4.132125,0
36,2.3674068,2.3674068,0,1,0.00043993667,308.32947,4.662136,4.662136,0
37,2.2936869,2.2936869,0,1,0.00043409906,310.41895,4.0948787,4.0948787,0
38,2.2513397,2.2513397,0,1,0.00042803888,307.44293,4.275457,4.275457,0
39,2.2456899,2.2456899,0,1,0.0004217647,313.0806,3.8802745,3.8802745,0
40,2.1610277,2.1610277,0,1,0.00041528523,319.70837,4.063447,4.063447,0
41,2.1451669,2.1451669,0,1,0.00040860954,308.86703,4.185108,4.185108,0
42,2.1508355,2.1508355,0,1,0.00040174703,310.03156,4.3979607,4.3979607,0
43,2.069808,2.069808,0,1,0.00039470723,300.48758,4.493043,4.493043,0
44,2.0865088,2.0865088,0,1,0.0003875,320.06744,5.165073,5.165073,0
45,2.0347176,2.0347176,0,1,0.00038013546,300.32477,4.8172956,4.8172956,0
46,2.0213969,2.0213969,0,1,0.00037262388,301.76114,5.7892547,5.7892547,0
47,1.9841802,1.9841802,0,1,0.0003649757,304.1888,4.5763783,4.5763783,0
48,1.9989583,1.9989583,0,1,0.00035720173,290.33218,4.6357307,4.6357307,0
49,1.9365319,1.9365319,0,1,0.00034931282,311.5952,4.028595,4.028595,0
50,2.0002801,2.0002801,0,1,0.00034131992,300.30515,4.5705295,4.5705295,0
51,1.9374818,1.9374818,0,1,0.0003332343,291.1609,3.923147,3.923147,0
52,1.9327184,1.9327184,0,1,0.00032506723,300.09402,4.878522,4.878522,0
53,1.8900759,1.8900759,0,1,0.00031683012,300.7079,4.7370496,4.7370496,0
54,1.9188902,1.9188902,0,1,0.0003085345,295.70245,3.652629,3.652629,0
55,1.875099,1.875099,0,1,0.000300192,302.33032,4.4961886,4.4961886,0
56,1.9059552,1.9059552,0,1,0.00029181427,308.35437,3.5134614,3.5134614,0
57,1.8276529,1.8276529,0,1,0.00028341304,293.5532,3.5280888,3.5280888,0
58,1.8387102,1.8387102,0,1,0.000275,292.17548,5.1694703,5.1694703,0
59,1.7628245,1.7628245,0,1,0.000266587,297.2078,3.8640525,3.8640525,0
60,1.8243586,1.8243586,0,1,0.00025818573,303.74716,4.0381494,4.0381494,0
61,1.8134025,1.8134025,0,1,0.00024980798,289.97748,4.3098993,4.3098993,0
62,1.8353468,1.8353468,0,1,0.0002414655,292.9547,3.8328226,3.8328226,0
63,1.7800887,1.7800887,0,1,0.00023316989,288.36407,3.1117537,3.1117537,0
64,1.763092,1.763092,0,1,0.0002249328,293.86935,3.7743998,3.7743998,0
65,1.750876,1.750876,0,1,0.00010838285,287.9561,3.9805863,3.9805863,0
66,1.7288862,1.7288862,0,1,0.00010434004,273.97614,3.7262547,3.7262547,0
67,1.6928685,1.6928685,0,1,0.00010034359,268.43787,3.1490974,3.1490974,0
68,1.6693156,1.6693156,0,1,0.00009639913,273.74545,4.270382,4.270382,0
69,1.7239424,1.7239424,0,1,0.00009251215,271.67712,3.8023481,3.8023481,0
70,1.7007669,1.7007669,0,1,0.00008868807,264.40195,3.3456752,3.3456752,0
71,1.7113321,1.7113321,0,1,0.00008493229,260.20374,4.6205845,4.6205845,0
72,1.7220584,1.7220584,0,1,0.00008124999,264.46432,3.1925843,3.1925843,0
73,1.6813785,1.6813785,0,1,0.000077646386,260.8778,3.7327156,3.7327156,0
74,1.6568755,1.6568755,0,1,0.000037063248,251.72467,3.4724414,3.4724414,0
75,1.7384306,1.7384306,0,1,0.000035347613,252.3373,4.586653,4.586653,0
76,1.7107213,1.7107213,0,1,0.000033678698,260.19116,4.2965555,4.2965555,0
77,1.6989877,1.6989877,0,1,0.00003205883,239.45892,4.477611,4.477611,0
78,1.6554765,1.6554765,0,1,0.000030490279,255.0313,3.5306866,3.5306866,0
79,1.6733773,1.6733773,0,1,0.000028975235,265.3841,3.1242962,3.1242962,0
80,1.6826024,1.6826024,0,1,0.000027515829,261.4009,3.8484898,3.8484898,0
81,1.6258477,1.6258477,0,1,0.000026114092,252.09216,4.242319,4.242319,0
82,1.6997045,1.6997045,0,1,0.00002477198,232.1372,3.435651,3.435651,0
83,1.702071,1.702071,0,1,0.000023491379,240.8158,3.5940235,3.5940235,0
84,1.7641757,1.7641757,0,1,0.00002227406,253.08818,3.1794195,3.1794195,0
85,1.6840799,1.6840799,0,1,0.000021121761,249.55011,3.477198,3.477198,0
86,1.7101145,1.7101145,0,1,0.000020036066,250.14723,3.7875316,3.7875316,0
87,1.6882509,1.6882509,0,1,0.000009509255,235.14784,3.5265436,3.5265436,0
88,1.6726173,1.6726173,0,1,0.000009035251,234.99152,2.8520887,2.8520887,0
89,1.700396,1.700396,0,1,0.000008596687,231.39063,4.818972,4.818972,0
90,1.6644953,1.6644953,0,1,0.000008194174,212.80144,3.5708086,3.5708086,0
91,1.6887827,1.6887827,0,1,0.000007828279,234.84593,4.5472054,4.5472054,0
92,1.7625684,1.7625684,0,1,0.0000059996114,241.16385,3.772003,3.772003,0
93,1.6378653,1.6378653,0,1,0.0000057666693,227.15337,3.354192,3.354192,0
94,1.691722,1.691722,0,1,0.0000055641226,235.69937,3.996823,3.996823,0
95,1.8389316,1.8389316,0,1,0.0000053922545,268.4256,4.082746,4.082746,0
96,1.6763147,1.6763147,0,1,0.000005251306,231.59769,4.3962398,4.3962398,0
97,1.6928148,1.6928148,0,1,0.0000051414763,316.63977,4.0245156,4.0245156,0
98,1.7936019,1.7936019,0,1,0.0000050629155,279.99478,3.888447,3.888447,0
99,1.7779784,1.7779784,0,1,0.000005015734,248.42229,4.5555367,4.5555367,0
