epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,7.7706194,7.7706194,0,1,0.00003125,8.381108,7.733298,7.733298,0
1,7.749228,7.749228,0,1,0.0000625,8.2128,7.719755,7.719755,0
2,7.7236066,7.7236066,0,1,0.00009375,8.092087,7.634491,7.634491,0
3,7.6926975,7.6926975,0,1,0.000125,8.070416,7.6876793,7.6876793,0
4,7.6551423,7.6551423,0,1,0.00015625001,8.223745,7.5717735,7.5717735,0
5,7.606677,7.606677,0,1,0.0001875,8.702945,7.5769134,7.5769134,0
6,7.5387697,7.5387697,0,1,0.00021875,9.896619,7.476835,7.476835,0
7,7.4343867,7.4343867,0,1,0.00025,13.469058,7.3588834,7.3588834,0
8,7.2520723,7.2520723,0,1,0.00028125002,32.68118,7.101419,7.101419,0
9,6.9137864,6.9137864,0,1,0.00031250002,109.887794,6.7041545,6.7041545,0
10,7.0079494,7.0079494,0,1,0.00034375003,76.740486,7.3410926,7.3410926,0
11,7.150973,7.150973,0,1,0.000375,36.986473,6.993831,6.993831,0
12,6.682484,6.682484,0,1,0.00040625,57.54693,6.5297894,6.5297894,0
13,6.418803,6.418803,0,1,0.0004375,71.05379,6.33446,6.33446,0
14,6.3024073,6.3024073,0,1,0.00046875002,64.1012,6.38591,6.38591,0
15,6.083711,6.083711,0,1,0.0005,97.30129,6.454477,6.454477,0
16,5.895348,5.895348,0,1,0.0005,129.27077,6.2431903,6.2431903,0
17,5.7240863,5.7240863,0,1,0.0004998427,136.91986,6.06847,6.06847,0
18,5.478045,5.478045,0,1,0.00049937086,142.72784,6.0420623,6.0420623,0
19,5.253584,5.253584,0,1,0.0004985853,134.95326,5.382604,5.382604,0
20,5.101505,5.101505,0,1,0.00049748697,128.40637,5.8535914,5.8535914,0
21,4.9684725,4.9684725,0,1,0.00049607747,120.98266,5.8160853,5.8160853,0
22,4.7647767,4.7647767,0,1,0.0004943588,120.88367,5.0568566,5.0568566,0
