epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,7.737957,7.737957,0,1,0.00003125,8.37467,7.7022643,7.7022643,0
1,7.725381,7.725381,0,1,0.0000625,8.303496,7.7463965,7.7463965,0
2,7.7112536,7.7112536,0,1,0.00009375,8.249234,7.6978645,7.6978645,0
3,7.6948266,7.6948266,0,1,0.000125,8.243664,7.672128,7.672128,0
4,7.6755595,7.6755595,0,1,0.00015625001,8.315663,7.6674347,7.6674347,0
5,7.6529064,7.6529064,0,1,0.0001875,8.5002985,7.6248364,7.6248364,0
6,7.625338,7.625338,0,1,0.00021875,8.83525,7.6700807,7.6700807,0
7,7.5911846,7.5911846,0,1,0.00025,9.372074,7.589976,7.589976,0
8,7.5475574,7.5475574,0,1,0.00028125002,10.194235,7.61997,7.61997,0
9,7.4892106,7.4892106,0,1,0.00031250002,11.469587,7.4908013,7.4908013,0
10,7.4084945,7.4084945,0,1,0.00034375003,13.590181,7.4482746,7.4482746,0
11,7.289792,7.289792,0,1,0.000375,17.908125,7.3807416,7.3807416,0
12,7.0973706,7.0973706,0,1,0.00040625,33.21637,7.1723075,7.1723075,0
13,6.7182918,6.7182918,0,1,0.0004375,108.01108,6.661121,6.661121,0
14,6.1201463,6.1201463,0,1,0.00046875002,186.92337,5.9958854,5.9958854,0
15,6.0266294,6.0266294,0,1,0.0005,106.62736,5.998589,5.998589,0
16,5.589574,5.589574,0,1,0.0005,148.69943,5.789467,5.789467,0
17,5.239182,5.239182,0,1,0.0004998427,164.51027,5.7579994,5.7579994,0
18,4.893779,4.893779,0,1,0.00049937086,145.77158,5.584278,5.584278,0
19,4.522803,4.522803,0,1,0.0004985853,139.68845,4.6421533,4.6421533,0
20,4.1444716,4.1444716,0,1,0.00049748697,132.47415,6.008738,6.008738,0
21,3.7647321,3.7647321,0,1,0.00049607747,124.84554,4.7457995,4.7457995,0
22,3.391874,3.391874,0,1,0.0004943588,121.2844,4.089707,4.089707,0
23,3.0266213,3.0266213,0,1,0.0004923333,119.94687,5.656257,5.656257,0
24,2.678334,2.678334,0,1,0.0004900039,124.89576,4.9549546,4.9549546,0
25,2.3793976,2.3793976,0,1,0.0004873738,129.79266,4.312324,4.312324,0
26,2.1561213,2.1561213,0,1,0.00048444662,127.25922,2.761102,2.761102,0
27,1.9936283,1.9936283,0,1,0.00048122654,123.8942,3.4407852,3.4407852,0
28,1.866753,1.866753,0,1,0.00047771801,125.122284,5.5147176,5.5147176,0
29,1.7728926,1.7728926,0,1,0.000473926,122.11807,4.6025133,4.6025133,0
30,1.7192241,1.7192241,0,1,0.00046985576,123.1467,3.650037,3.650037,0
31,1.6626871,1.6626871,0,1,0.00046551297,126.98215,5.1189113,5.1189113,0
32,1.6275232,1.6275232,0,1,0.00046090374,132.30437,2.5880537,2.5880537,0
33,1.602736,1.602736,0,1,0.00045603453,144.30447,4.110363,4.110363,0
34,1.5831751,1.5831751,0,1,0.0004509121,152.67911,4.1560726,4.1560726,0
35,1.5576183,1.5576183,0,1,0.00044554367,158.6273,2.4045362,2.4045362,0
36,1.533073,1.533073,0,1,0.00043993667,166.08318,3.9482014,3.9482014,0
37,1.5014333,1.5014333,0,1,0.00043409906,172.4356,3.5975573,3.5975573,0
