epoch,loss,sce,lr,grad_norm
0,21.36101,21.36101,0.000125,38828.15
1,18.982054,18.982054,0.00025,12869.731
2,16.470633,16.470633,0.000375,17217.992
3,16.268326,16.268326,0.0005,30557.549
4,15.645354,15.645354,0.00062500004,12445.006
5,15.926673,15.926673,0.00075,32847.527
6,15.407097,15.407097,0.000875,24268.367
7,15.024913,15.024913,0.001,64436.426
8,15.587236,15.587236,0.0011250001,262133.38
9,15.365478,15.365478,0.0012500001,64315.25
10,16.280567,16.280567,0.0013750001,39959.344
11,15.995885,15.995885,0.0015,8754.709
12,15.749943,15.749943,0.001625,57736.668
13,15.805791,15.805791,0.000875,24241.229
14,15.545378,15.545378,0.00093750004,90650.46
15,15.994461,15.994461,0.001,8146.74
16,15.265286,15.265286,0.001,31291.904
17,16.652996,16.652996,0.0009996854,63043.047
18,16.514574,16.514574,0.00049937086,409236.66
19,15.716897,15.716897,0.0004985853,43519.73
20,15.345426,15.345426,0.00049748697,275990.88
21,15.144043,15.144043,0.00049607747,70453.336
22,15.179676,15.179676,0.0004943588,402101.53
23,15.353175,15.353175,0.00024616666,39145.69
24,15.190822,15.190822,0.00024500195,37408.113
25,15.147138,15.147138,0.0002436869,36028.086
26,14.950286,14.950286,0.00024222331,52388.207
27,14.815341,14.815341,0.00024061327,39031.83
28,14.922741,14.922741,0.00023885901,47536.082
29,14.875306,14.875306,0.000236963,34574.95
30,15.030883,15.030883,0.00023492788,60838.25
31,15.284564,15.284564,0.00023275649,168563.66
32,15.150546,15.150546,0.00023045187,633523.56
33,15.0461,15.0461,0.00018241382,231409.58
34,14.974754,14.974754,0.00018036485,126488.79
35,15.099632,15.099632,0.00017821747,29577.85
36,15.002136,15.002136,0.00017597467,203283.75
37,15.000926,15.000926,0.00017363962,68243.11
38,14.8116255,14.8116255,0.00017121555,590343.75
39,14.854794,14.854794,0.00016870588,92314.09
40,14.83981,14.83981,0.0001661141,121627.1
41,14.747297,14.747297,0.00016344382,103164.65
42,14.799748,14.799748,0.00016069882,20410.506
43,14.812926,14.812926,0.0001578829,71394.65
44,14.762586,14.762586,0.000155,58807.56
45,14.807841,14.807841,0.00015205418,188669.14
46,14.813991,14.813991,0.00014904955,207004.23
47,14.938808,14.938808,0.00014599029,258762.39
48,15.045619,15.045619,0.0001428807,20257.701
49,14.936001,14.936001,0.00013972513,265018.13
50,15.13507,15.13507,0.00013652797,379423.9
51,14.943324,14.943324,0.00013329372,1225124
52,15.049061,15.049061,0.00013002689,1025843.9
53,14.933804,14.933804,0.00012673205,327072.06
54,14.991592,14.991592,0.0001234138,83732.04
55,14.885628,14.885628,0.00012007681,386683.56
56,15.131002,15.131002,0.00011672571,629293.9
