epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,7.8062816,7.8062816,0,1,0.00003125,7.603973,7.8255215,7.8255215,0
1,7.7867665,7.7867665,0,1,0.0000625,7.4446397,7.855076,7.855076,0
2,7.764175,7.764175,0,1,0.00009375,7.296483,7.778528,7.778528,0
3,7.738369,7.738369,0,1,0.000125,7.1728783,7.7800603,7.7800603,0
4,7.7092648,7.7092648,0,1,0.00015625001,7.085639,7.806534,7.806534,0
5,7.6763177,7.6763177,0,1,0.0001875,7.0505843,7.751844,7.751844,0
6,7.639005,7.639005,0,1,0.00021875,7.092852,7.644605,7.644605,0
7,7.5953016,7.5953016,0,1,0.00025,7.247301,7.6589966,7.6589966,0
8,7.5427914,7.5427914,0,1,0.00028125002,7.567754,7.545215,7.545215,0
9,7.4762144,7.4762144,0,1,0.00031250002,8.150005,7.566031,7.566031,0
10,7.388171,7.388171,0,1,0.00034375003,9.205317,7.447538,7.447538,0
11,7.262822,7.262822,0,1,0.000375,11.444918,7.332695,7.332695,0
12,7.069025,7.069025,0,1,0.00040625,18.75216,7.34193,7.34193,0
13,6.716867,6.716867,0,1,0.0004375,45.16364,6.728235,6.728235,0
14,6.097094,6.097094,0,1,0.00046875002,97.937904,6.8360734,6.8360734,0
15,5.67267,5.67267,0,1,0.0005,93.48602,5.84791,5.84791,0
16,5.407732,5.407732,0,1,0.0005,98.16839,5.7451515,5.7451515,0
17,4.939576,4.939576,0,1,0.0004998427,93.07302,5.5202184,5.5202184,0
18,4.528384,4.528384,0,1,0.00049937086,91.12701,5.9856625,5.9856625,0
19,4.099443,4.099443,0,1,0.0004985853,93.646324,5.42465,5.42465,0
20,3.6152813,3.6152813,0,1,0.00049748697,91.04287,6.321833,6.321833,0
21,3.1574535,3.1574535,0,1,0.00049607747,86.51698,6.1406097,6.1406097,0
22,2.7704241,2.7704241,0,1,0.0004943588,84.93439,5.6452184,5.6452184,0
23,2.4543707,2.4543707,0,1,0.0004923333,81.914024,5.011227,5.011227,0
24,2.210171,2.210171,0,1,0.0004900039,76.33106,3.1432674,3.1432674,0
25,2.0356877,2.0356877,0,1,0.0004873738,71.063095,3.56722,3.56722,0
26,1.9149294,1.9149294,0,1,0.00048444662,67.76002,3.0392468,3.0392468,0
27,1.8300358,1.8300358,0,1,0.00048122654,69.1787,5.4105153,5.4105153,0
28,1.764544,1.764544,0,1,0.00047771801,75.08472,4.9538693,4.9538693,0
29,1.7056869,1.7056869,0,1,0.000473926,83.25625,4.2825303,4.2825303,0
30,1.6643264,1.6643264,0,1,0.00046985576,86.75465,5.5655975,5.5655975,0
31,1.6374135,1.6374135,0,1,0.00046551297,89.07855,3.8879082,3.8879082,0
32,1.6177166,1.6177166,0,1,0.00046090374,91.026634,3.2074559,3.2074559,0
33,1.6040623,1.6040623,0,1,0.00045603453,92.01116,6.029606,6.029606,0
34,1.5931255,1.5931255,0,1,0.0004509121,92.202576,5.8117967,5.8117967,0
35,1.5794291,1.5794291,0,1,0.00044554367,93.31447,4.6029162,4.6029162,0
36,1.5713047,1.5713047,0,1,0.00043993667,95.263535,2.8308904,2.8308904,0
37,1.5459802,1.5459802,0,1,0.00043409906,99.966446,4.4876175,4.4876175,0
38,1.5525155,1.5525155,0,1,0.00042803888,105.12858,2.9113598,2.9113598,0
39,1.4985253,1.4985253,0,1,0.0004217647,108.99771,3.7135518,3.7135518,0
40,1.4710474,1.4710474,0,1,0.00041528523,111.67991,3.1569545,3.1569545,0
41,1.447942,1.447942,0,1,0.00040860954,113.36953,5.1864653,5.1864653,0
42,1.4132915,1.4132915,0,1,0.00040174703,113.45483,5.5790524,5.5790524,0
43,1.3940988,1.3940988,0,1,0.00039470723,110.95742,3.001604,3.001604,0
