epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,12.868336,12.868336,0,1,0.00003125,135.21754,12.347557,12.347557,0
1,11.611024,11.611024,0,1,0.0000625,250.27052,10.923481,10.923481,0
2,9.842108,9.842108,0,1,0.00009375,410.5676,9.463746,9.463746,0
3,8.908888,8.908888,0,1,0.000125,320.67194,8.6275215,8.6275215,0
4,8.095875,8.095875,0,1,0.00015625001,324.11206,7.880558,7.880558,0
5,7.609288,7.609288,0,1,0.0001875,344.38348,7.58988,7.58988,0
6,6.9174705,6.9174705,0,1,0.00021875,404.29404,7.2172933,7.2172933,0
7,6.900099,6.900099,0,1,0.00025,364.0991,7.534405,7.534405,0
8,6.8532476,6.8532476,0,1,0.00028125002,410.7364,7.1550546,7.1550546,0
9,6.555952,6.555952,0,1,0.00031250002,393.45724,6.9821568,6.9821568,0
10,6.373504,6.373504,0,1,0.00034375003,401.40768,6.962793,6.962793,0
11,6.22956,6.22956,0,1,0.000375,403.42648,6.8722796,6.8722796,0
12,6.1076055,6.1076055,0,1,0.00040625,441.45627,6.7787004,6.7787004,0
13,5.9058414,5.9058414,0,1,0.0004375,374.7765,6.174702,6.174702,0
14,5.6852274,5.6852274,0,1,0.00046875002,452.49414,6.0947056,6.0947056,0
15,5.4244223,5.4244223,0,1,0.0005,413.43716,6.1187415,6.1187415,0
16,5.2434793,5.2434793,0,1,0.0005,415.56354,5.7808557,5.7808557,0
17,5.1184697,5.1184697,0,1,0.0004998427,396.4368,5.3149724,5.3149724,0
18,5.0427947,5.0427947,0,1,0.00049937086,445.8227,5.7526283,5.7526283,0
19,4.794178,4.794178,0,1,0.0004985853,420.49463,5.576772,5.576772,0
20,4.5967607,4.5967607,0,1,0.00049748697,427.76645,5.391735,5.391735,0
21,4.465645,4.465645,0,1,0.00049607747,422.95816,4.9403844,4.9403844,0
22,4.263082,4.263082,0,1,0.0004943588,396.4232,5.5895667,5.5895667,0
23,4.1374207,4.1374207,0,1,0.0004923333,460.3167,5.2320046,5.2320046,0
24,4.2085257,4.2085257,0,1,0.0004900039,527.752,4.898107,4.898107,0
25,3.8551097,3.8551097,0,1,0.0004873738,406.15903,4.4621797,4.4621797,0
26,3.744775,3.744775,0,1,0.00048444662,503.58475,4.6886086,4.6886086,0
27,3.59399,3.59399,0,1,0.00048122654,421.14996,4.7817187,4.7817187,0
28,3.4432445,3.4432445,0,1,0.00047771801,448.5657,4.691267,4.691267,0
29,3.358256,3.358256,0,1,0.000473926,486.17062,4.306023,4.306023,0
30,3.2567296,3.2567296,0,1,0.00046985576,508.73126,4.956157,4.956157,0
31,3.1510384,3.1510384,0,1,0.00046551297,466.3217,5.05355,5.05355,0
32,3.0918553,3.0918553,0,1,0.00046090374,464.41995,4.9044533,4.9044533,0
33,3.0020974,3.0020974,0,1,0.00045603453,528.5633,4.642019,4.642019,0
34,2.8796582,2.8796582,0,1,0.0004509121,497.6303,4.764777,4.764777,0
35,2.8006053,2.8006053,0,1,0.00044554367,489.32956,4.4741206,4.4741206,0
36,2.7405338,2.7405338,0,1,0.00043993667,526.4168,4.5843587,4.5843587,0
37,2.678329,2.678329,0,1,0.00043409906,498.78806,4.2180505,4.2180505,0
38,2.578631,2.578631,0,1,0.00042803888,523.2127,4.8792853,4.8792853,0
39,2.5329561,2.5329561,0,1,0.0004217647,469.10657,4.3932276,4.3932276,0
40,2.467305,2.467305,0,1,0.00041528523,523.3512,4.9358387,4.9358387,0
41,2.3947396,2.3947396,0,1,0.00040860954,549.49164,5.1699886,5.1699886,0
42,2.3712456,2.3712456,0,1,0.00040174703,551.00024,4.019696,4.019696,0
43,2.3267994,2.3267994,0,1,0.00039470723,502.70053,4.1632447,4.1632447,0
44,2.276319,2.276319,0,1,0.0003875,545.80347,4.1556993,4.1556993,0
45,2.2542667,2.2542667,0,1,0.00038013546,627.66705,4.7202563,4.7202563,0
46,2.1901379,2.1901379,0,1,0.00037262388,572.62756,3.8288708,3.8288708,0
47,2.1032233,2.1032233,0,1,0.0003649757,649.39606,4.307869,4.307869,0
48,2.1056967,2.1056967,0,1,0.00035720173,588.64136,3.5979283,3.5979283,0
49,2.0247102,2.0247102,0,1,0.00034931282,548.5465,4.0339656,4.0339656,0
50,1.9322703,1.9322703,0,1,0.00034131992,577.7929,4.0982957,4.0982957,0
51,1.9628627,1.9628627,0,1,0.0003332343,584.20044,3.9681485,3.9681485,0
52,1.8775219,1.8775219,0,1,0.00032506723,560.52124,4.1048255,4.1048255,0
53,1.8719896,1.8719896,0,1,0.00031683012,551.1476,3.195181,3.195181,0
54,1.8380258,1.8380258,0,1,0.0003085345,588.8397,4.5605526,4.5605526,0
55,1.8746016,1.8746016,0,1,0.000300192,676.72546,3.4474819,3.4474819,0
56,1.7915317,1.7915317,0,1,0.00029181427,648.9365,5.2167115,5.2167115,0
57,1.7706264,1.7706264,0,1,0.00028341304,587.5833,3.568299,3.568299,0
58,1.7114822,1.7114822,0,1,0.000275,619.7971,3.7538931,3.7538931,0
59,1.7105129,1.7105129,0,1,0.000266587,625.6924,3.6786067,3.6786067,0
60,1.6741114,1.6741114,0,1,0.00025818573,595.6388,3.6435044,3.6435044,0
61,1.727133,1.727133,0,1,0.00024980798,646.91003,3.2778127,3.2778127,0
62,1.6960287,1.6960287,0,1,0.0002414655,601.4878,4.652221,4.652221,0
