epoch,loss,sce,lr,grad_norm
0,15.296431,15.296431,0.0000625,15.965059
1,14.257459,14.257459,0.000125,31.117832
2,13.245291,13.245291,0.0001875,62.008247
3,13.286191,13.286191,0.00025,54.00956
4,12.387012,12.387012,0.00031250002,65.74737
5,11.873606,11.873606,0.000375,76.65318
6,11.054299,11.054299,0.0004375,88.77992
7,10.338383,10.338383,0.0005,97.05506
8,9.476504,9.476504,0.00056250003,93.330315
9,8.342907,8.342907,0.00062500004,88.97221
10,7.0304193,7.0304193,0.00068750005,95.503
11,5.8721223,5.8721223,0.00075,112.06053
12,5.497667,5.497667,0.0008125,121.07286
13,4.3999424,4.3999424,0.000875,109.164375
14,3.6743438,3.6743438,0.00093750004,111.52783
15,3.203468,3.203468,0.001,109.48383
16,3.0495553,3.0495553,0.001,126.276566
17,2.7466097,2.7466097,0.0009996854,99.568245
18,2.3963428,2.3963428,0.0009987417,115.16744
19,2.4332492,2.4332492,0.0009971706,167.48637
20,2.1079516,2.1079516,0.0009949739,123.81585
21,1.8709797,1.8709797,0.0009921549,169.61113
22,1.4019649,1.4019649,0.0009887177,163.56262
23,1.0425427,1.0425427,0.0009846666,193.94513
24,0.72024965,0.72024965,0.0009800078,188.5942
25,0.5633787,0.5633787,0.0009747476,181.19778
26,0.55920804,0.55920804,0.00096889323,214.16408
27,0.23789227,0.23789227,0.0009624531,128.94083
28,0.1274893,0.1274893,0.00095543603,125.206154
29,0.20260681,0.20260681,0.000947852,128.76605
30,0.109054625,0.109054625,0.0009397115,145.88422
31,0.059056725,0.059056725,0.00093102595,99.53198
32,0.09249744,0.09249744,0.0009218075,76.08332
33,0.013007743,0.013007743,0.00091206905,46.800526
34,0.011673676,0.011673676,0.0009018242,50.16989
35,0.011233631,0.011233631,0.00089108734,88.98531
36,0.024460733,0.024460733,0.00087987335,523.95264
37,0.033032,0.033032,0.0008681981,501.37906
38,0.20588607,0.20588607,0.00085607776,2242.0906
39,0.5983716,0.5983716,0.0008435294,1540.5742
40,1.3071127,1.3071127,0.00083057047,2944.5115
41,1.327901,1.327901,0.00040860954,5159.089
42,1.3598291,1.3598291,0.00040174703,3773.3591
43,0.9720237,0.9720237,0.00039470723,6810.029
44,0.77607256,0.77607256,0.0003875,4199.4766
45,1.0192715,1.0192715,0.00038013546,6180.091
46,1.2215978,1.2215978,0.00018631194,10304.525
47,0.9788421,0.9788421,0.00018248786,17467.975
48,1.1025158,1.1025158,0.00017860087,5872.042
49,1.1786356,1.1786356,0.00017465641,8139.828
50,1.2526379,1.2526379,0.00017065996,4096.94
51,1.1801214,1.1801214,0.00008330857,13827.098
52,1.3846954,1.3846954,0.00008126681,4976.4966
53,1.3663228,1.3663228,0.00007920753,4755.2676
54,1.2277299,1.2277299,0.00007713363,9442.875
55,1.0617949,1.0617949,0.000075048,21674.64
56,1.1021676,1.1021676,0.000058362853,6835.5464
57,1.2172363,1.2172363,0.00005668261,5619.2695
58,1.3506182,1.3506182,0.000055,11048.373
59,1.3731885,1.3731885,0.000053317402,6510.7905
60,1.4989606,1.4989606,0.000051637147,15064.417
61,1.5709499,1.5709499,0.000049961596,17795.854
62,1.7238529,1.7238529,0.000048293103,10137.624
63,2.7555661,2.7555661,0.00004663398,18799.992
64,3.000185,3.000185,0.00004498656,41908.363
65,3.6236496,3.6236496,0.00004335314,24974.15
66,4.326915,4.326915,0.000041736017,33952.71
67,4.3705935,4.3705935,0.00004013744,24971.172
68,4.6737776,4.6737776,0.000038559654,24350.646
69,4.5999446,4.5999446,0.000037004862,57948.34
70,4.514487,4.514487,0.00003547523,31718.107
71,4.5125923,4.5125923,0.000033972916,56717.7
72,4.7634287,4.7634287,0.000032499996,33713.504
73,5.025836,5.025836,0.000031058556,40044.016
74,4.85297,4.85297,0.000029650599,51008.563
75,4.8728795,4.8728795,0.000028278091,39341.723
76,4.454337,4.454337,0.000026942958,62152.02
77,4.662767,4.662767,0.000025647065,54477.547
78,4.3255305,4.3255305,0.000024392224,35359.27
79,3.9783752,3.9783752,0.000023180188,80648.8
80,3.9940193,3.9940193,0.000022012664,66095.38
81,3.9431498,3.9431498,0.000020891273,55632.27
82,4.094998,4.094998,0.000019817584,31155.02
83,3.7070005,3.7070005,0.000018793104,90608.47
84,3.4730587,3.4730587,0.000017819248,98912.65
85,3.4021564,3.4021564,0.00001689741,46658.055
86,3.1496515,3.1496515,0.000016028853,35825.285
87,3.113855,3.113855,0.000015214808,45779.164
88,2.6949792,2.6949792,0.000014456403,24507.523
89,2.6821504,2.6821504,0.000013754699,28610.715
90,2.475238,2.475238,0.000013110679,27721.385
91,2.478116,2.478116,0.000012525247,23519.12
92,2.2814271,2.2814271,0.000011999223,30619.477
93,1.9979824,1.9979824,0.000011533339,23847.604
94,2.0418196,2.0418196,0.000011128245,44772.69
95,1.9533906,1.9533906,0.000010784509,16473.346
96,1.6333992,1.6333992,0.000010502612,9772.29
97,1.7048464,1.7048464,0.000010282953,14012.296
98,1.5642897,1.5642897,0.000010125831,14564.726
99,1.5644176,1.5644176,0.000010031468,20451.396
