epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,7.755182,7.755182,0,1,0.00003125,8.235969,7.7232413,7.7232413,0
1,7.7338343,7.7338343,0,1,0.0000625,8.1026535,7.6999207,7.6999207,0
2,7.7071466,7.7071466,0,1,0.00009375,8.069976,7.684734,7.684734,0
3,7.6719193,7.6719193,0,1,0.000125,8.241825,7.609707,7.609707,0
4,7.6231337,7.6231337,0,1,0.00015625001,8.805959,7.590426,7.590426,0
5,7.54714,7.54714,0,1,0.0001875,10.162047,7.4354234,7.4354234,0
6,7.412764,7.412764,0,1,0.00021875,14.16842,7.314677,7.314677,0
7,7.1405625,7.1405625,0,1,0.00025,46.25109,6.942332,6.942332,0
8,6.7592163,6.7592163,0,1,0.00028125002,128.19968,6.495091,6.495091,0
9,7.197663,7.197663,0,1,0.00031250002,59.151295,7.1844096,7.1844096,0
10,7.3295317,7.3295317,0,1,0.00034375003,38.98649,6.6520057,6.6520057,0
11,6.641861,6.641861,0,1,0.000375,95.270096,6.16048,6.16048,0
12,6.317217,6.317217,0,1,0.00040625,127.728096,6.017849,6.017849,0
13,6.1531653,6.1531653,0,1,0.0004375,155.00803,6.0319724,6.0319724,0
14,5.887979,5.887979,0,1,0.00046875002,169.46088,6.1496415,6.1496415,0
15,5.5929203,5.5929203,0,1,0.0005,147.64859,5.754166,5.754166,0
16,5.336029,5.336029,0,1,0.0005,153.9462,5.3109818,5.3109818,0
17,5.138271,5.138271,0,1,0.0004998427,157.50957,5.5643544,5.5643544,0
18,4.9776783,4.9776783,0,1,0.00049937086,159.65234,4.9733953,4.9733953,0
19,4.792,4.792,0,1,0.0004985853,151.32286,4.0552826,4.0552826,0
20,4.5780125,4.5780125,0,1,0.00049748697,143.44849,3.3641965,3.3641965,0
21,4.3559327,4.3559327,0,1,0.00049607747,159.72606,3.7185974,3.7185974,0
22,4.1002417,4.1002417,0,1,0.0004943588,183.09206,3.3959577,3.3959577,0
23,3.8313415,3.8313415,0,1,0.0004923333,195.46974,4.5274835,4.5274835,0
24,3.520433,3.520433,0,1,0.0004900039,205.35739,4.4317994,4.4317994,0
25,3.1783745,3.1783745,0,1,0.0004873738,198.59918,4.1270237,4.1270237,0
26,2.8850858,2.8850858,0,1,0.00024222331,199.72644,2.877422,2.877422,0
27,2.7052336,2.7052336,0,1,0.00024061327,197.37381,3.8921292,3.8921292,0
28,2.533241,2.533241,0,1,0.00023885901,197.9214,4.0866795,4.0866795,0
29,2.3773854,2.3773854,0,1,0.000236963,196.94885,4.3094234,4.3094234,0
30,2.2379544,2.2379544,0,1,0.00023492788,207.37592,3.5032864,3.5032864,0
31,2.1162112,2.1162112,0,1,0.00023275649,211.67438,4.654996,4.654996,0
32,2.0195332,2.0195332,0,1,0.000115225936,207.10709,2.1119297,2.1119297,0
33,1.9693767,1.9693767,0,1,0.00011400863,204.12589,2.1962326,2.1962326,0
34,1.9229311,1.9229311,0,1,0.00011272803,195.61841,3.438709,3.438709,0
35,1.8798832,1.8798832,0,1,0.00011138592,182.70091,1.8620962,1.8620962,0
36,1.8397402,1.8397402,0,1,0.00010998417,174.88994,3.068816,3.068816,0
37,1.8029863,1.8029863,0,1,0.000108524764,168.24881,3.714524,3.714524,0
38,1.7703929,1.7703929,0,1,0.00010700972,168.88263,2.8987396,2.8987396,0
39,1.7406024,1.7406024,0,1,0.00010544118,159.72818,3.4046307,3.4046307,0
40,1.739704,1.739704,0,1,0.00010382131,154.38853,4.465363,4.465363,0
41,1.6918395,1.6918395,0,1,0.000051076193,145.7299,2.3813345,2.3813345,0
42,1.680483,1.680483,0,1,0.00005021838,140.86832,4.893315,4.893315,0
43,1.670128,1.670128,0,1,0.000049338403,137.90971,2.038677,2.038677,0
44,1.659403,1.659403,0,1,0.0000484375,135.9743,3.6129868,3.6129868,0
45,1.6493678,1.6493678,0,1,0.000047516933,133.87454,1.738225,1.738225,0
46,1.6641641,1.6641641,0,1,0.000046577985,137.35149,2.626666,2.626666,0
47,1.6300666,1.6300666,0,1,0.000045621964,134.0506,1.7814813,1.7814813,0
48,1.6205829,1.6205829,0,1,0.000044650216,131.66812,4.6811786,4.6811786,0
49,1.6113575,1.6113575,0,1,0.000043664102,133.05563,3.162104,3.162104,0
50,1.6272032,1.6272032,0,1,0.00004266499,135.36176,1.8949465,1.8949465,0
51,1.5941086,1.5941086,0,1,0.00003332343,135.03342,3.939129,3.939129,0
52,1.5938777,1.5938777,0,1,0.000032506723,134.5171,5.348723,5.348723,0
53,1.582057,1.582057,0,1,0.000031683012,134.69916,2.718315,2.718315,0
54,1.5760688,1.5760688,0,1,0.00003085345,134.25826,2.0632937,2.0632937,0
55,1.5712775,1.5712775,0,1,0.000030019202,133.41719,3.9923239,3.9923239,0
56,1.5735295,1.5735295,0,1,0.000029181427,132.24881,3.8121567,3.8121567,0
57,1.5698636,1.5698636,0,1,0.000028341305,131.6083,2.5855467,2.5855467,0
58,1.584455,1.584455,0,1,0.0000275,131.71172,1.5082817,1.5082817,0
59,1.5894766,1.5894766,0,1,0.000026658701,131.05034,2.5938008,2.5938008,0
