epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,7.7380443,7.7380443,0,1,0.00003125,8.090252,7.737793,7.737793,0
1,7.7231035,7.7231035,0,1,0.0000625,8.023361,7.7463183,7.7463183,0
2,7.704924,7.704924,0,1,0.00009375,8.0124655,7.71924,7.71924,0
3,7.682044,7.682044,0,1,0.000125,8.094923,7.6705575,7.6705575,0
4,7.6534233,7.6534233,0,1,0.00015625001,8.318628,7.6502647,7.6502647,0
5,7.6155686,7.6155686,0,1,0.0001875,8.750462,7.5505624,7.5505624,0
6,7.5632896,7.5632896,0,1,0.00021875,9.498627,7.5444527,7.5444527,0
7,7.4867854,7.4867854,0,1,0.00025,10.82594,7.45233,7.45233,0
8,7.3699145,7.3699145,0,1,0.00028125002,13.730758,7.401218,7.401218,0
9,7.1768093,7.1768093,0,1,0.00031250002,25.530945,7.072258,7.072258,0
10,6.8340316,6.8340316,0,1,0.00034375003,92.71443,6.742161,6.742161,0
11,6.7442684,6.7442684,0,1,0.000375,93.321106,6.699432,6.699432,0
12,7.0216866,7.0216866,0,1,0.00040625,41.41098,6.432879,6.432879,0
13,6.5690684,6.5690684,0,1,0.0004375,73.80547,6.136852,6.136852,0
14,6.2122483,6.2122483,0,1,0.00046875002,100.79004,6.3495107,6.3495107,0
15,6.0719905,6.0719905,0,1,0.0005,113.8185,5.7236557,5.7236557,0
16,5.8610864,5.8610864,0,1,0.0005,127.38855,6.2393227,6.2393227,0
17,5.586678,5.586678,0,1,0.0004998427,133.27948,5.6027303,5.6027303,0
18,5.3307667,5.3307667,0,1,0.00049937086,132.8628,5.3626347,5.3626347,0
19,5.107846,5.107846,0,1,0.0004985853,131.98071,4.9250393,4.9250393,0
20,4.883474,4.883474,0,1,0.00049748697,130.24184,5.3697085,5.3697085,0
21,4.6476808,4.6476808,0,1,0.00049607747,133.48665,5.106281,5.106281,0
22,4.38994,4.38994,0,1,0.0004943588,140.90096,3.8373473,3.8373473,0
