epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,7.7482347,7.7482347,0,1,0.00003125,8.075536,7.7446694,7.7446694,0
1,7.730576,7.730576,0,1,0.0000625,7.932974,7.6989455,7.6989455,0
2,7.709414,7.709414,0,1,0.00009375,7.85226,7.7122917,7.7122917,0
3,7.683916,7.683916,0,1,0.000125,7.856017,7.724138,7.724138,0
4,7.652087,7.652087,0,1,0.00015625001,7.9938045,7.6342406,7.6342406,0
5,7.6105475,7.6105475,0,1,0.0001875,8.346554,7.570221,7.570221,0
6,7.553575,7.553575,0,1,0.00021875,9.043694,7.5014777,7.5014777,0
7,7.4709764,7.4709764,0,1,0.00025,10.40729,7.418616,7.418616,0
8,7.341743,7.341743,0,1,0.00028125002,13.845324,7.2632203,7.2632203,0
9,7.1223407,7.1223407,0,1,0.00031250002,31.840508,6.842153,6.842153,0
10,6.7552037,6.7552037,0,1,0.00034375003,111.54347,6.6211605,6.6211605,0
11,6.9041295,6.9041295,0,1,0.000375,70.991455,6.9790444,6.9790444,0
12,6.9538817,6.9538817,0,1,0.00040625,38.0339,6.446752,6.446752,0
13,6.419451,6.419451,0,1,0.0004375,74.87786,6.107676,6.107676,0
14,6.1560545,6.1560545,0,1,0.00046875002,98.716675,6.1710625,6.1710625,0
15,6.0436096,6.0436096,0,1,0.0005,111.69616,6.3763657,6.3763657,0
16,5.8295794,5.8295794,0,1,0.0005,124.110634,5.8589096,5.8589096,0
17,5.542751,5.542751,0,1,0.0004998427,126.02405,5.567145,5.567145,0
18,5.2967596,5.2967596,0,1,0.00049937086,118.77062,5.892086,5.892086,0
19,5.067601,5.067601,0,1,0.0004985853,119.2174,5.737579,5.737579,0
20,4.867582,4.867582,0,1,0.00049748697,122.21381,5.845852,5.845852,0
21,4.6885657,4.6885657,0,1,0.00049607747,120.37549,5.197782,5.197782,0
22,4.4754806,4.4754806,0,1,0.0004943588,120.07202,5.3483987,5.3483987,0
23,4.189089,4.189089,0,1,0.0004923333,119.74031,5.5522537,5.5522537,0
24,3.8598566,3.8598566,0,1,0.0004900039,123.5846,4.5293837,4.5293837,0
25,3.5061288,3.5061288,0,1,0.0004873738,124.245224,4.5844345,4.5844345,0
26,3.135149,3.135149,0,1,0.00048444662,122.98222,3.0590103,3.0590103,0
27,2.7690935,2.7690935,0,1,0.00048122654,126.000946,4.089832,4.089832,0
28,2.4477901,2.4477901,0,1,0.00047771801,129.65182,2.4815667,2.4815667,0
29,2.1901977,2.1901977,0,1,0.000473926,131.62451,3.0096867,3.0096867,0
30,1.99982,1.99982,0,1,0.00046985576,127.49359,2.561608,2.561608,0
31,1.8590769,1.8590769,0,1,0.00046551297,125.64527,3.6700592,3.6700592,0
32,1.7625525,1.7625525,0,1,0.00046090374,125.82432,2.5493772,2.5493772,0
33,1.6977873,1.6977873,0,1,0.00045603453,129.80128,5.3238597,5.3238597,0
34,1.6523542,1.6523542,0,1,0.0004509121,133.19098,3.338874,3.338874,0
35,1.6189575,1.6189575,0,1,0.00044554367,143.22423,5.1898437,5.1898437,0
36,1.5876031,1.5876031,0,1,0.00043993667,155.59036,6.442745,6.442745,0
37,1.5561279,1.5561279,0,1,0.00043409906,158.05368,3.9657261,3.9657261,0
38,1.5296379,1.5296379,0,1,0.00042803888,158.3792,3.6044388,3.6044388,0
39,1.5211039,1.5211039,0,1,0.0004217647,166.63998,4.1673374,4.1673374,0
40,1.481769,1.481769,0,1,0.00041528523,169.88185,2.9442756,2.9442756,0
41,1.462344,1.462344,0,1,0.00040860954,177.7663,6.9627557,6.9627557,0
42,1.4344803,1.4344803,0,1,0.00040174703,185.68343,3.7112362,3.7112362,0
43,1.4086157,1.4086157,0,1,0.00039470723,193.6257,4.466735,4.466735,0
44,1.3842101,1.3842101,0,1,0.0003875,194.92462,3.106919,3.106919,0
45,1.3793024,1.3793024,0,1,0.00038013546,197.6233,6.1901574,6.1901574,0
46,1.322483,1.322483,0,1,0.00037262388,196.42863,4.3834696,4.3834696,0
47,1.3273575,1.3273575,0,1,0.0003649757,198.51405,4.0259643,4.0259643,0
48,1.2916734,1.2916734,0,1,0.00035720173,191.92502,3.9545748,3.9545748,0
49,1.2790879,1.2790879,0,1,0.00034931282,194.08623,6.9516654,6.9516654,0
50,1.2670006,1.2670006,0,1,0.00034131992,194.8958,5.747818,5.747818,0
51,1.2553695,1.2553695,0,1,0.0003332343,190.96056,5.394012,5.394012,0
52,1.2361407,1.2361407,0,1,0.00032506723,190.07552,2.3883307,2.3883307,0
53,1.2121079,1.2121079,0,1,0.00031683012,210.94737,4.900844,4.900844,0
54,1.195039,1.195039,0,1,0.0003085345,213.84943,5.2431016,5.2431016,0
55,1.1661553,1.1661553,0,1,0.000300192,215.22107,3.5089133,3.5089133,0
56,1.1727343,1.1727343,0,1,0.00029181427,208.90083,4.6564727,4.6564727,0
57,1.1283755,1.1283755,0,1,0.00028341304,209.11269,4.3644185,4.3644185,0
58,1.1524163,1.1524163,0,1,0.000275,214.17357,5.064801,5.064801,0
59,1.1283675,1.1283675,0,1,0.000266587,211.24004,3.2774246,3.2774246,0
60,1.114222,1.114222,0,1,0.00025818573,196.72398,2.7296464,2.7296464,0
61,1.057462,1.057462,0,1,0.00024980798,202.56847,4.5901523,4.5901523,0
62,1.0322368,1.0322368,0,1,0.0002414655,198.7783,4.5035214,4.5035214,0
63,1.0399079,1.0399079,0,1,0.00023316989,199.12315,4.353298,4.353298,0
64,1.0289595,1.0289595,0,1,0.0002249328,207.15967,5.035384,5.035384,0
65,1.0188229,1.0188229,0,1,0.0002167657,203.03319,3.580905,3.580905,0
66,0.9981761,0.9981761,0,1,0.00020868008,204.9534,5.552368,5.552368,0
67,0.97560096,0.97560096,0,1,0.00020068718,206.9759,4.493441,4.493441,0
