epoch,loss,sce,lr,grad_norm
0,7.820083,7.820083,0.00005555556,7.520392
1,7.7151713,7.7151713,0.00011111112,7.340024
2,7.596418,7.596418,0.00016666668,7.2210636
3,7.4562616,7.4562616,0.00022222224,7.2654996
4,7.2970824,7.2970824,0.0002777778,7.6871166
5,7.088324,7.088324,0.00033333336,9.913996
6,6.7701697,6.7701697,0.0003888889,26.640882
7,6.5192013,6.5192013,0.00044444448,39.899006
8,6.846546,6.846546,0.0005,25.078926
9,6.589532,6.589532,0.0005,21.174992
10,6.0162883,6.0162883,0.0004995733,30.233538
11,5.780481,5.780481,0.0004982946,32.706867
12,5.5806823,5.5806823,0.00049616897,32.509354
13,5.3163404,5.3163404,0.00049320434,51.32067
14,5.1659746,5.1659746,0.000489412,61.236065
15,4.9824004,4.9824004,0.00048480628,59.8782
16,4.6999803,4.6999803,0.0004794047,74.327095
17,4.470889,4.470889,0.00047322776,111.09984
18,4.2922764,4.2922764,0.00046629886,98.23015
19,4.1128855,4.1128855,0.00045864432,107.03661
20,3.9361334,3.9361334,0.00045029313,120.42438
21,3.793828,3.793828,0.00044127702,114.76626
22,3.636282,3.636282,0.00043163015,179.37971
23,3.4503443,3.4503443,0.00042138915,145.28665
24,3.2628028,3.2628028,0.00041059282,152.15056
25,3.0942397,3.0942397,0.00039928214,168.23697
26,2.9095502,2.9095502,0.0003875,157.20996
27,2.7193997,2.7193997,0.00037529113,206.3287
28,2.5060349,2.5060349,0.00036270183,199.71861
29,2.3209114,2.3209114,0.00034977985,209.76979
30,2.1573184,2.1573184,0.00033657416,152.20494
31,1.9679718,1.9679718,0.00032313494,179.0595
32,1.8258384,1.8258384,0.00030951313,196.43808
33,1.6962466,1.6962466,0.0002957604,177.82889
34,1.6014866,1.6014866,0.00028192892,134.45264
35,1.540239,1.540239,0.0002680711,161.65868
36,1.450732,1.450732,0.0002542396,132.38474
37,1.3823204,1.3823204,0.00024048687,148.81923
38,1.394973,1.394973,0.00022686507,152.5403
39,1.3019509,1.3019509,0.00021342585,123.884575
40,1.2689134,1.2689134,0.00020022015,128.00539
41,1.2218393,1.2218393,0.00018729817,129.10803
42,1.1875759,1.1875759,0.00017470884,115.63869
43,1.1582668,1.1582668,0.00016249999,115.02693
44,1.1379944,1.1379944,0.00015071785,115.253136
45,1.0985587,1.0985587,0.0001394072,119.928825
46,1.0598291,1.0598291,0.0001286109,128.8058
47,1.0634625,1.0634625,0.00011836986,132.58087
48,1.0547379,1.0547379,0.000108722976,137.0363
49,1.0024606,1.0024606,0.00009970688,137.94897
50,0.9811294,0.9811294,0.000091355716,142.997
51,0.9566789,0.9566789,0.00008370112,138.24362
52,0.9381591,0.9381591,0.000076772245,141.8438
53,0.9312351,0.9312351,0.00007059529,144.19418
54,0.90125346,0.90125346,0.00006519374,149.33055
55,0.9154781,0.9154781,0.00006058805,148.83958
56,0.86799127,0.86799127,0.00005679569,150.66304
57,0.8583578,0.8583578,0.000053831056,144.75835
58,0.8291997,0.8291997,0.000051705392,140.35722
59,0.808593,0.808593,0.000050426755,134.15666
