epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,7.797485,7.797485,0,1,0.00003125,7.497134,7.861918,7.861918,0
1,7.7795634,7.7795634,0,1,0.0000625,7.354308,7.77455,7.77455,0
2,7.7588167,7.7588167,0,1,0.00009375,7.229482,7.721989,7.721989,0
3,7.73419,7.73419,0,1,0.000125,7.1334715,7.6905136,7.6905136,0
4,7.70597,7.70597,0,1,0.00015625001,7.0815244,7.63009,7.63009,0
5,7.6733203,7.6733203,0,1,0.0001875,7.095858,7.60376,7.60376,0
6,7.6355443,7.6355443,0,1,0.00021875,7.202379,7.7291565,7.7291565,0
7,7.590221,7.590221,0,1,0.00025,7.4435954,7.6784782,7.6784782,0
8,7.534009,7.534009,0,1,0.00028125002,7.884866,7.655089,7.655089,0
9,7.460343,7.460343,0,1,0.00031250002,8.675146,7.4313545,7.4313545,0
10,7.35896,7.35896,0,1,0.00034375003,10.2408695,7.4684563,7.4684563,0
11,7.208299,7.208299,0,1,0.000375,14.614208,7.129328,7.129328,0
12,6.9563293,6.9563293,0,1,0.00040625,30.507439,6.953913,6.953913,0
13,6.5138826,6.5138826,0,1,0.0004375,71.46438,6.4745564,6.4745564,0
14,6.042368,6.042368,0,1,0.00046875002,123.17454,6.443645,6.443645,0
15,5.847308,5.847308,0,1,0.0005,84.91293,6.8250546,6.8250546,0
16,5.344912,5.344912,0,1,0.0005,93.58857,4.803906,4.803906,0
17,4.895148,4.895148,0,1,0.0004998427,105.57693,5.114955,5.114955,0
18,4.5349092,4.5349092,0,1,0.00049937086,105.487724,6.2488747,6.2488747,0
19,4.121541,4.121541,0,1,0.0004985853,103.117355,4.6049056,4.6049056,0
20,3.6814852,3.6814852,0,1,0.00049748697,97.220955,4.5242,4.5242,0
21,3.2613482,3.2613482,0,1,0.00049607747,95.09566,4.6919284,4.6919284,0
22,2.8797174,2.8797174,0,1,0.0004943588,92.750885,4.4837976,4.4837976,0
23,2.5698647,2.5698647,0,1,0.0004923333,87.58012,5.1047087,5.1047087,0
24,2.3257494,2.3257494,0,1,0.0004900039,79.504105,4.0158687,4.0158687,0
25,2.1298668,2.1298668,0,1,0.0004873738,76.84099,4.315965,4.315965,0
26,1.9720653,1.9720653,0,1,0.00048444662,77.31294,3.9708526,3.9708526,0
27,1.8420521,1.8420521,0,1,0.00048122654,78.88448,5.0891657,5.0891657,0
28,1.7858438,1.7858438,0,1,0.00047771801,72.12152,6.592934,6.592934,0
29,1.7404486,1.7404486,0,1,0.000473926,65.75807,3.9806912,3.9806912,0
30,1.7073925,1.7073925,0,1,0.00046985576,64.893616,4.125279,4.125279,0
31,1.6785322,1.6785322,0,1,0.00046551297,66.72946,5.477079,5.477079,0
32,1.654424,1.654424,0,1,0.00046090374,67.41807,5.8735948,5.8735948,0
33,1.6321344,1.6321344,0,1,0.00045603453,69.5706,5.5917225,5.5917225,0
34,1.612276,1.612276,0,1,0.0004509121,72.86566,4.80463,4.80463,0
35,1.5912651,1.5912651,0,1,0.00044554367,78.73533,4.6878166,4.6878166,0
36,1.5802321,1.5802321,0,1,0.00043993667,80.31046,4.689768,4.689768,0
37,1.5761205,1.5761205,0,1,0.00043409906,82.31969,2.7652729,2.7652729,0
38,1.5254184,1.5254184,0,1,0.00042803888,86.703926,4.1517963,4.1517963,0
