epoch,loss,sce,lr,grad_norm
0,10.6194935,10.6194935,0.00003125,171.17242
1,10.375664,10.375664,0.0000625,133.35701
2,9.793477,9.793477,0.00009375,200.77834
3,9.384093,9.384093,0.000125,186.10455
4,8.796058,8.796058,0.00015625001,165.55615
5,8.312012,8.312012,0.0001875,178.23012
6,7.702189,7.702189,0.00021875,195.69109
7,7.135188,7.135188,0.00025,196.69019
8,6.8572907,6.8572907,0.00028125002,222.25584
9,6.6765475,6.6765475,0.00031250002,226.01645
10,6.4597454,6.4597454,0.00034375003,204.94116
11,6.311864,6.311864,0.000375,232.22427
12,6.207004,6.207004,0.00040625,205.90028
13,6.046201,6.046201,0.0004375,257.15085
14,5.9004927,5.9004927,0.00046875002,238.85622
15,5.6580844,5.6580844,0.0005,223.16148
16,5.5250134,5.5250134,0.0005,248.97073
17,5.4733825,5.4733825,0.0004998427,225.98668
18,5.378257,5.378257,0.00049937086,262.36337
19,5.19364,5.19364,0.0004985853,266.4575
20,5.0648665,5.0648665,0.00049748697,268.49988
21,4.908005,4.908005,0.00049607747,222.88875
22,4.751255,4.751255,0.0004943588,235.33714
23,4.6094275,4.6094275,0.0004923333,238.65619
24,4.4834,4.4834,0.0004900039,234.47787
25,4.335457,4.335457,0.0004873738,349.4461
26,4.2460837,4.2460837,0.00048444662,265.20862
27,4.262583,4.262583,0.00048122654,298.06824
28,4.254715,4.254715,0.00047771801,337.41562
29,4.1809278,4.1809278,0.000473926,325.56793
30,4.1066556,4.1066556,0.00046985576,292.23422
31,3.9671793,3.9671793,0.00046551297,283.57806
32,3.9032593,3.9032593,0.00046090374,306.36325
33,3.7723458,3.7723458,0.00045603453,275.7865
34,3.717889,3.717889,0.0004509121,287.6273
35,3.6212537,3.6212537,0.00044554367,253.97453
36,3.5772243,3.5772243,0.00043993667,254.18925
37,3.474416,3.474416,0.00043409906,246.64441
38,3.4425156,3.4425156,0.00042803888,252.50508
39,3.3337677,3.3337677,0.0004217647,232.54254
40,3.2892036,3.2892036,0.00041528523,275.52548
41,3.2699525,3.2699525,0.00040860954,298.56415
42,3.131827,3.131827,0.00040174703,280.34903
43,3.1151204,3.1151204,0.00039470723,290.81543
44,3.0555973,3.0555973,0.0003875,293.5001
45,3.0189111,3.0189111,0.00038013546,266.2227
46,2.983949,2.983949,0.00037262388,273.96634
47,3.054582,3.054582,0.0003649757,273.7754
48,2.9794877,2.9794877,0.00035720173,274.69418
49,2.9210498,2.9210498,0.00034931282,246.64023
50,2.8597157,2.8597157,0.00034131992,339.81937
51,2.8132882,2.8132882,0.0003332343,268.64883
52,2.7757487,2.7757487,0.00032506723,231.6578
53,2.6427894,2.6427894,0.00031683012,258.37415
54,2.643697,2.643697,0.0003085345,251.62692
55,2.6457307,2.6457307,0.000300192,279.98096
56,2.67544,2.67544,0.00029181427,333.59375
57,2.6540911,2.6540911,0.00028341304,301.0469
58,2.6247392,2.6247392,0.000275,309.4664
59,2.5478709,2.5478709,0.000266587,255.33426
60,2.5417442,2.5417442,0.00025818573,211.40927
61,2.4679747,2.4679747,0.00024980798,241.42482
62,2.4265323,2.4265323,0.0002414655,216.33775
63,2.4269276,2.4269276,0.00023316989,223.59813
64,2.4140322,2.4140322,0.0002249328,287.43106
65,2.377528,2.377528,0.0002167657,249.62955
66,2.3183246,2.3183246,0.00020868008,205.53683
67,2.2953691,2.2953691,0.00020068718,215.81036
68,2.2601714,2.2601714,0.00019279827,250.71152
69,2.2229471,2.2229471,0.0001850243,202.78345
70,2.2046144,2.2046144,0.00017737615,204.06427
71,2.176621,2.176621,0.00016986458,226.5374
72,2.1643903,2.1643903,0.00016249999,240.29056
73,2.167869,2.167869,0.00015529277,242.8408
74,2.1856873,2.1856873,0.00014825299,241.74628
75,2.1194627,2.1194627,0.00014139045,232.63087
76,2.0617855,2.0617855,0.00013471479,240.41777
77,2.0267036,2.0267036,0.00012823532,199.08376
78,2.0160198,2.0160198,0.000121961115,206.3209
79,1.9744011,1.9744011,0.00011590094,227.14311
80,1.9747517,1.9747517,0.000110063316,229.99493
81,1.9399811,1.9399811,0.00010445637,238.2336
82,1.9925245,1.9925245,0.00009908792,240.49911
83,1.9642373,1.9642373,0.000093965515,195.68172
84,1.9514132,1.9514132,0.00008909624,222.03935
85,1.9616159,1.9616159,0.000084487045,238.19176
86,1.9192717,1.9192717,0.000080144266,240.99733
87,1.8406618,1.8406618,0.00007607404,251.6077
88,1.861235,1.861235,0.00007228201,213.92702
89,1.8714219,1.8714219,0.000068773494,236.24886
90,1.8007516,1.8007516,0.000065553395,201.43051
91,1.7688547,1.7688547,0.00006262623,245.46323
92,1.7740632,1.7740632,0.000059996113,204.92712
93,1.7449926,1.7449926,0.000057666693,238.7199
94,1.7866391,1.7866391,0.000055641223,199.10751
95,1.7155824,1.7155824,0.000053922544,203.93796
96,1.6982459,1.6982459,0.00005251306,191.00887
97,1.7147787,1.7147787,0.00005141476,179.26949
98,1.691928,1.691928,0.000050629154,227.64668
99,1.6144692,1.6144692,0.00005015734,208.15787
