epoch,loss,sce,lr,grad_norm
0,20.604658,20.604658,0.000125,51305.88
1,16.989687,16.989687,0.00025,104197.75
2,17.03557,17.03557,0.000375,41899.914
3,16.464682,16.464682,0.0005,95446.52
4,16.298655,16.298655,0.00062500004,94236.29
5,15.992386,15.992386,0.00075,83323.33
6,16.74804,16.74804,0.000875,66155.84
7,17.619232,17.619232,0.001,7199.0415
8,17.639559,17.639559,0.0011250001,107527.336
9,17.403543,17.403543,0.0012500001,9168.463
10,17.004143,17.004143,0.0013750001,15820.151
11,16.738884,16.738884,0.00075,29408.9
12,16.298414,16.298414,0.0008125,35780.168
13,16.24108,16.24108,0.000875,28023.598
14,17.084433,17.084433,0.00093750004,17787.063
15,16.63253,16.63253,0.001,35370.88
16,15.97,15.97,0.0005,12559.807
17,15.779851,15.779851,0.0004998427,26922.252
18,15.875704,15.875704,0.00049937086,21520.242
19,15.425395,15.425395,0.0004985853,67191.31
20,15.84864,15.84864,0.00049748697,28710.389
21,15.400453,15.400453,0.00049607747,12817.322
22,14.982938,14.982938,0.0004943588,231669.9
23,15.085301,15.085301,0.0004923333,46844.707
24,15.346336,15.346336,0.0004900039,31193.262
25,15.121038,15.121038,0.0004873738,73367.9
26,14.899396,14.899396,0.00048444662,18559.64
27,15.595898,15.595898,0.00048122654,25518.012
28,15.901407,15.901407,0.00047771801,78817.555
29,16.439487,16.439487,0.000473926,161202.17
30,16.126854,16.126854,0.00046985576,85727.63
31,15.982727,15.982727,0.00046551297,450988.84
32,15.87357,15.87357,0.00023045187,16370.613
33,15.939348,15.939348,0.00022801726,241838.17
34,16.047215,16.047215,0.00022545605,96814.72
35,15.855744,15.855744,0.00022277184,263356
36,15.895163,15.895163,0.00021996834,999265.4
37,15.725291,15.725291,0.00017363962,83682.78
38,15.90898,15.90898,0.00017121555,1468419.6
39,15.72951,15.72951,0.00016870588,197287.13
40,15.843527,15.843527,0.0001661141,519506.28
41,16.199385,16.199385,0.00016344382,21041.469
42,16.312336,16.312336,0.00016069882,6412.845
43,16.225058,16.225058,0.0001578829,32397.209
44,16.230139,16.230139,0.000155,11272.538
45,15.938307,15.938307,0.00015205418,137286.55
46,16.068022,16.068022,0.00014904955,509624.38
47,16.29481,16.29481,0.00014599029,70225.94
48,16.30465,16.30465,0.0001428807,1770611.9
49,16.153631,16.153631,0.00013972513,15203.785
50,15.989912,15.989912,0.00013652797,17086.168
51,16.148754,16.148754,0.00013329372,104120.88
52,15.75853,15.75853,0.00013002689,15712.834
53,15.79711,15.79711,0.00012673205,1064366.9
54,15.810503,15.810503,0.0001234138,1790281.4
55,15.925487,15.925487,0.00012007681,22261.08
56,15.918695,15.918695,0.00011672571,15041.393
57,15.90544,15.90544,0.00011336522,95757.3
58,16.063398,16.063398,0.00011,100774.914
59,16.158379,16.158379,0.000106634805,65385.254
60,16.16241,16.16241,0.000103274295,20573.055
61,16.186256,16.186256,0.00009992319,2817.3848
62,16.15861,16.15861,0.000096586205,65.33089
63,16.13244,16.13244,0.00009326796,1830.1079
64,16.094158,16.094158,0.00008997312,140803.64
65,16.13475,16.13475,0.00008670628,8150.77
66,15.986006,15.986006,0.000083472034,57610.12
67,15.899831,15.899831,0.00008027488,234038.73
68,16.007563,16.007563,0.00007711931,268218.88
69,15.921821,15.921821,0.000074009724,21126.23
70,16.05675,16.05675,0.00007095046,145118.7
71,15.948493,15.948493,0.00006794583,46268.984
72,15.960078,15.960078,0.00006499999,7581.2935
73,15.968343,15.968343,0.00006211711,863196.2
74,15.940268,15.940268,0.000059301197,81109.445
75,15.924352,15.924352,0.000056556182,166994.73
76,15.8556595,15.8556595,0.000053885917,13831.558
77,15.912526,15.912526,0.00005129413,729406.56
78,15.85827,15.85827,0.000048784448,8128.778
79,15.899742,15.899742,0.000046360376,15691.964
80,15.85847,15.85847,0.000044025328,87901.07
81,15.847561,15.847561,0.000041782547,11741.501
82,15.77681,15.77681,0.000039635168,187483.81
83,15.779473,15.779473,0.000037586207,151899.47
84,15.740678,15.740678,0.000035638495,39349.84
85,15.764193,15.764193,0.00003379482,115873
86,15.723194,15.723194,0.000032057706,30822.244
87,15.708412,15.708412,0.000030429615,103818.18
88,15.6796,15.6796,0.000028912806,2612371
89,15.6657095,15.6657095,0.000027509397,54512.38
90,15.667992,15.667992,0.000026221358,75766.234
91,15.639437,15.639437,0.000025050495,18932.947
92,15.611708,15.611708,0.000023998446,16493.08
93,15.691671,15.691671,0.000023066677,4987.5435
94,15.698689,15.698689,0.00002225649,75255.64
95,15.708856,15.708856,0.000021569018,111326.87
96,15.683662,15.683662,0.000021005224,248277.89
97,15.806798,15.806798,0.000020565905,38148.59
98,15.676889,15.676889,0.000020251662,78435.88
99,15.737118,15.737118,0.000020062937,51962.13
