epoch,loss,sce,lr,grad_norm
0,7.806618,7.806618,0.00003125,7.4833984
1,7.747846,7.747846,0.0000625,7.288199
2,7.6759706,7.6759706,0.00009375,7.127542
3,7.603377,7.603377,0.000125,7.00841
4,7.522773,7.522773,0.00015625001,6.964606
5,7.4437337,7.4437337,0.0001875,6.9899817
6,7.3510547,7.3510547,0.00021875,7.1271834
7,7.242957,7.242957,0.00025,7.456833
8,7.12885,7.12885,0.00028125002,8.067419
9,6.9738855,6.9738855,0.00031250002,9.255806
10,6.78427,6.78427,0.00034375003,12.129692
11,6.5114636,6.5114636,0.000375,23.22805
12,6.126103,6.126103,0.00040625,54.670845
13,5.8721004,5.8721004,0.0004375,59.554253
14,5.9447117,5.9447117,0.00046875002,49.78717
15,5.653922,5.653922,0.0005,66.051956
16,5.3043327,5.3043327,0.0005,75.185776
17,4.960992,4.960992,0.0004998427,80.183426
18,4.667784,4.667784,0.00049937086,81.95677
19,4.4266706,4.4266706,0.0004985853,81.89368
20,4.188389,4.188389,0.00049748697,80.396324
21,3.9174204,3.9174204,0.00049607747,80.46376
22,3.6322088,3.6322088,0.0004943588,73.06416
23,3.3338609,3.3338609,0.0004923333,71.72225
24,3.031282,3.031282,0.0004900039,73.5962
25,2.7549474,2.7549474,0.0004873738,66.915
26,2.4429789,2.4429789,0.00048444662,65.870415
27,2.1778176,2.1778176,0.00048122654,62.605263
28,1.9178201,1.9178201,0.00047771801,64.557465
29,1.7591543,1.7591543,0.000473926,63.80617
30,1.6061304,1.6061304,0.00046985576,59.241425
31,1.4784563,1.4784563,0.00046551297,49.01179
32,1.4458504,1.4458504,0.00046090374,45.68406
33,1.3633193,1.3633193,0.00045603453,41.51257
34,1.3442056,1.3442056,0.0004509121,40.654114
35,1.2606987,1.2606987,0.00044554367,43.444565
36,1.2582543,1.2582543,0.00043993667,44.568195
37,1.2600431,1.2600431,0.00043409906,43.5131
38,1.1928377,1.1928377,0.00042803888,52.644814
39,1.1705612,1.1705612,0.0004217647,56.217648
40,1.131347,1.131347,0.00041528523,72.7004
41,1.1125209,1.1125209,0.00040860954,63.97135
42,1.0462631,1.0462631,0.00040174703,65.37533
43,1.0734867,1.0734867,0.00039470723,57.332294
44,1.0113941,1.0113941,0.0003875,65.701775
45,0.97238564,0.97238564,0.00038013546,61.643467
46,0.9726416,0.9726416,0.00037262388,58.563778
47,0.9609343,0.9609343,0.0003649757,54.930496
48,0.8831847,0.8831847,0.00035720173,57.40924
49,0.91011953,0.91011953,0.00034931282,69.29603
50,0.81407857,0.81407857,0.00034131992,65.81663
51,0.7893413,0.7893413,0.0003332343,64.06564
52,0.7609676,0.7609676,0.00032506723,60.01925
53,0.7829309,0.7829309,0.00031683012,56.281197
54,0.69627464,0.69627464,0.0003085345,75.86643
55,0.67731583,0.67731583,0.000300192,77.9994
56,0.6600965,0.6600965,0.00029181427,55.439648
57,0.6340977,0.6340977,0.00028341304,41.15428
58,0.60219073,0.60219073,0.000275,47.780014
59,0.59148276,0.59148276,0.000266587,51.388027
60,0.5700881,0.5700881,0.00025818573,68.58204
61,0.5146401,0.5146401,0.00024980798,57.78093
62,0.48375377,0.48375377,0.0002414655,49.56994
63,0.47729447,0.47729447,0.00023316989,60.530064
64,0.45953816,0.45953816,0.0002249328,44.533165
65,0.45421857,0.45421857,0.0002167657,46.94292
66,0.40627792,0.40627792,0.00020868008,48.751152
67,0.3989183,0.3989183,0.00020068718,59.163315
68,0.37420627,0.37420627,0.00019279827,51.51757
69,0.3806489,0.3806489,0.0001850243,45.235092
70,0.39108124,0.39108124,0.00017737615,47.551407
71,0.33682984,0.33682984,0.00016986458,60.96592
72,0.34502086,0.34502086,0.00016249999,55.440563
73,0.3169783,0.3169783,0.00015529277,55.010166
74,0.31990492,0.31990492,0.00014825299,68.44496
75,0.28468916,0.28468916,0.00014139045,50.293324
76,0.28622293,0.28622293,0.00013471479,70.11479
77,0.26290494,0.26290494,0.00012823532,52.916237
78,0.2604754,0.2604754,0.000121961115,54.878258
79,0.26337445,0.26337445,0.00011590094,58.69637
80,0.2017309,0.2017309,0.000110063316,51.008797
81,0.20230103,0.20230103,0.00010445637,49.580456
82,0.2505845,0.2505845,0.00009908792,54.10324
83,0.21230012,0.21230012,0.000093965515,57.827152
84,0.21718723,0.21718723,0.00008909624,49.596306
85,0.17676778,0.17676778,0.000084487045,53.920776
86,0.22915016,0.22915016,0.000080144266,48.015224
87,0.17327768,0.17327768,0.00007607404,51.39997
88,0.15713087,0.15713087,0.00007228201,44.695698
89,0.21046698,0.21046698,0.000068773494,50.394768
90,0.17441587,0.17441587,0.000065553395,46.48754
91,0.16671145,0.16671145,0.00006262623,50.71144
92,0.19623013,0.19623013,0.000059996113,46.420155
93,0.17463598,0.17463598,0.000057666693,54.47401
94,0.17381449,0.17381449,0.000027820612,44.700665
95,0.17694217,0.17694217,0.000026961272,44.559505
96,0.12313588,0.12313588,0.00002625653,41.17993
97,0.18088137,0.18088137,0.00002570738,43.96495
98,0.13358648,0.13358648,0.000025314577,45.904224
99,0.13412708,0.13412708,0.00002507867,49.93913
