epoch,loss,sce,lr,grad_norm
0,21.88633,21.88633,0.000125,302.8171
1,19.688835,19.688835,0.00025,477.715
2,18.536047,18.536047,0.000375,381.1885
3,17.234848,17.234848,0.0005,263.92444
4,15.716801,15.716801,0.00062500004,388.69354
5,14.387231,14.387231,0.00075,398.28357
6,14.424336,14.424336,0.000875,334.928
7,13.671324,13.671324,0.001,317.92136
8,13.3109865,13.3109865,0.0011250001,274.6807
9,12.924873,12.924873,0.0012500001,276.07095
10,12.199359,12.199359,0.0013750001,235.3256
11,11.517194,11.517194,0.0015,253.09767
12,10.839287,10.839287,0.001625,256.9947
13,10.278982,10.278982,0.00175,232.9388
14,9.54583,9.54583,0.0018750001,276.9605
15,9.020939,9.020939,0.002,244.67448
16,8.446845,8.446845,0.002,225.95668
17,8.017721,8.017721,0.0019993708,283.97015
18,7.8449864,7.8449864,0.0019974834,330.73904
19,7.4043756,7.4043756,0.0019943411,290.56323
20,6.883936,6.883936,0.0019899479,276.7413
21,6.516595,6.516595,0.0019843099,266.06473
22,6.1946173,6.1946173,0.0019774353,304.40726
23,6.0923176,6.0923176,0.0019693333,314.33383
24,5.9363403,5.9363403,0.0019600156,249.31657
25,5.7533903,5.7533903,0.0019494952,343.94498
26,5.5121164,5.5121164,0.0019377865,332.04922
27,5.3451405,5.3451405,0.0019249062,296.87756
28,5.090592,5.090592,0.0019108721,274.64023
29,4.8298507,4.8298507,0.001895704,309.6449
30,4.758044,4.758044,0.001879423,329.38617
31,4.530835,4.530835,0.0018620519,335.49695
32,4.3466287,4.3466287,0.001843615,316.38458
33,4.1073093,4.1073093,0.0018241381,326.8665
34,4.0043955,4.0043955,0.0018036484,380.00717
35,3.7633307,3.7633307,0.0017821747,347.52448
36,3.5944667,3.5944667,0.0017597467,315.22473
37,3.352848,3.352848,0.0017363962,342.93677
38,3.4118128,3.4118128,0.0017121555,508.41647
39,3.192087,3.192087,0.0016870588,388.4492
40,3.1083777,3.1083777,0.0016611409,338.96735
41,3.0061107,3.0061107,0.0016344382,409.2325
42,2.9607742,2.9607742,0.0016069881,351.29498
43,2.7025244,2.7025244,0.0015788289,414.37088
44,2.6489935,2.6489935,0.00155,518.775
45,2.5825639,2.5825639,0.0015205418,458.95566
46,2.3944106,2.3944106,0.0014904955,333.3342
47,2.2793205,2.2793205,0.0014599029,634.4294
48,2.259832,2.259832,0.0014288069,298.30594
49,2.1032562,2.1032562,0.0013972513,337.8695
50,2.0383723,2.0383723,0.0013652797,493.3942
51,1.8219974,1.8219974,0.0013329372,542.4942
52,1.8433958,1.8433958,0.0013002689,556.95483
53,1.8838155,1.8838155,0.0012673205,1106.85
54,1.8411512,1.8411512,0.001234138,1135.0223
55,1.9257436,1.9257436,0.001200768,4884.5435
56,1.8018543,1.8018543,0.0011672571,2385.619
57,1.7485837,1.7485837,0.0011336522,1617.2452
58,1.7288616,1.7288616,0.0011,2158.8489
59,1.7112318,1.7112318,0.001066348,1511.8063
60,1.6787136,1.6787136,0.0010327429,2195.3445
61,1.5060233,1.5060233,0.0009992319,807.7977
62,1.5870817,1.5870817,0.000965862,1568.1046
63,1.5211059,1.5211059,0.00093267957,1649.9971
64,1.6443629,1.6443629,0.0008997312,1941.1769
65,1.6949983,1.6949983,0.0008670628,1714.7727
66,1.8366104,1.8366104,0.0008347203,2708.6284
67,1.9386569,1.9386569,0.00040137436,3142.0723
68,2.217332,2.217332,0.00038559653,3465.4192
69,2.1135056,2.1135056,0.0003700486,4807.9116
70,2.0065942,2.0065942,0.0003547523,4106.939
71,1.9519778,1.9519778,0.00033972916,3445.6563
72,1.8822273,1.8822273,0.00016249999,4669.804
73,1.9790831,1.9790831,0.00015529277,3078.8804
74,2.2825913,2.2825913,0.00014825299,3887.548
75,2.1843784,2.1843784,0.00014139045,3311.077
76,2.2473733,2.2473733,0.00013471479,2956.174
77,2.2687907,2.2687907,0.00006411766,4939.252
78,2.272917,2.272917,0.000060980557,8275.81
79,2.0667682,2.0667682,0.00005795047,3969.0176
80,2.2796981,2.2796981,0.000055031658,3946.5464
81,2.265416,2.265416,0.000052228184,5466.172
82,2.4717915,2.4717915,0.000039635168,6439.7544
83,2.3003852,2.3003852,0.000037586207,4212.748
84,2.3685746,2.3685746,0.000035638495,3491.4546
85,2.5155225,2.5155225,0.00003379482,3848.495
86,2.4353263,2.4353263,0.000032057706,4232.7397
87,2.3770106,2.3770106,0.000030429615,6128.5527
88,2.5121136,2.5121136,0.000028912806,6351.341
89,2.5036027,2.5036027,0.000027509397,2567.6655
90,2.5972679,2.5972679,0.000026221358,6026.535
91,2.5552752,2.5552752,0.000025050495,5609.9834
92,2.6677728,2.6677728,0.000023998446,3802.11
93,2.5305762,2.5305762,0.000023066677,3054.7058
94,2.7565331,2.7565331,0.00002225649,6909.6553
95,2.7610219,2.7610219,0.000021569018,3610.7588
96,2.59032,2.59032,0.000021005224,4066.64
97,2.6311953,2.6311953,0.000020565905,2772.8157
98,2.882744,2.882744,0.000020251662,2537.912
99,2.8059177,2.8059177,0.000020062937,5321.237
