epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,12.621354,12.621354,0,1,0.00003125,356.77524,11.958062,11.958062,0
1,11.258189,11.258189,0,1,0.0000625,464.30853,10.223012,10.223012,0
2,9.819282,9.819282,0,1,0.00009375,519.95264,9.040266,9.040266,0
3,9.194514,9.194514,0,1,0.000125,459.0802,8.631701,8.631701,0
4,8.693251,8.693251,0,1,0.00015625001,405.74878,8.207283,8.207283,0
5,8.13413,8.13413,0,1,0.0001875,416.44556,7.7533116,7.7533116,0
6,7.4498897,7.4498897,0,1,0.00021875,416.70593,7.2625966,7.2625966,0
7,6.919477,6.919477,0,1,0.00025,425.7018,7.089888,7.089888,0
8,6.514544,6.514544,0,1,0.00028125002,418.84216,6.5233383,6.5233383,0
9,6.3108964,6.3108964,0,1,0.00031250002,399.05463,6.1918874,6.1918874,0
10,5.9744215,5.9744215,0,1,0.00034375003,480.37405,6.512537,6.512537,0
11,5.8783026,5.8783026,0,1,0.000375,450.70117,6.020759,6.020759,0
12,5.658971,5.658971,0,1,0.00040625,438.24362,6.417862,6.417862,0
13,5.530696,5.530696,0,1,0.0004375,459.92648,5.648918,5.648918,0
14,5.2128067,5.2128067,0,1,0.00046875002,431.48105,6.2542396,6.2542396,0
15,5.0660753,5.0660753,0,1,0.0005,414.02255,5.6373672,5.6373672,0
16,4.805392,4.805392,0,1,0.0005,426.256,5.5118313,5.5118313,0
17,4.54284,4.54284,0,1,0.0004998427,399.3805,5.732699,5.732699,0
18,4.3926764,4.3926764,0,1,0.00049937086,420.04163,5.6577754,5.6577754,0
19,4.1540136,4.1540136,0,1,0.0004985853,388.17365,5.7715697,5.7715697,0
20,3.959324,3.959324,0,1,0.00049748697,415.75156,5.083942,5.083942,0
21,3.9232528,3.9232528,0,1,0.00049607747,426.16748,5.3281045,5.3281045,0
22,3.7019782,3.7019782,0,1,0.0004943588,373.53632,5.2782702,5.2782702,0
23,3.5389333,3.5389333,0,1,0.0004923333,407.30255,5.1349525,5.1349525,0
24,3.4011014,3.4011014,0,1,0.0004900039,396.74936,4.755036,4.755036,0
25,3.211887,3.211887,0,1,0.0004873738,373.40253,4.937993,4.937993,0
26,3.059058,3.059058,0,1,0.00048444662,374.8372,4.870965,4.870965,0
27,2.9408417,2.9408417,0,1,0.00048122654,376.75458,4.889341,4.889341,0
28,2.8409379,2.8409379,0,1,0.00047771801,387.86987,4.990446,4.990446,0
29,2.7421265,2.7421265,0,1,0.000473926,377.6288,5.1616497,5.1616497,0
30,2.6510787,2.6510787,0,1,0.00046985576,380.07477,4.218956,4.218956,0
31,2.5354033,2.5354033,0,1,0.00046551297,353.22876,3.8789017,3.8789017,0
32,2.469245,2.469245,0,1,0.00046090374,357.3937,3.7318342,3.7318342,0
33,2.4946096,2.4946096,0,1,0.00045603453,389.2054,4.184494,4.184494,0
34,2.459052,2.459052,0,1,0.0004509121,362.06613,3.2948456,3.2948456,0
35,2.3494687,2.3494687,0,1,0.00044554367,351.97766,3.7102823,3.7102823,0
36,2.254325,2.254325,0,1,0.00043993667,339.87695,3.6363304,3.6363304,0
37,2.249997,2.249997,0,1,0.00043409906,350.84183,4.4996877,4.4996877,0
38,2.1489809,2.1489809,0,1,0.00042803888,346.52148,4.4630623,4.4630623,0
39,2.1759367,2.1759367,0,1,0.0004217647,339.03607,3.8803241,3.8803241,0
40,2.1124778,2.1124778,0,1,0.00041528523,340.21762,3.5282784,3.5282784,0
41,2.061853,2.061853,0,1,0.00040860954,339.8411,4.2985096,4.2985096,0
42,2.0331616,2.0331616,0,1,0.00040174703,334.88324,3.3066368,3.3066368,0
43,1.9857066,1.9857066,0,1,0.00039470723,344.86667,3.3090856,3.3090856,0
44,1.9859967,1.9859967,0,1,0.0003875,348.14255,3.5294437,3.5294437,0
45,1.9308941,1.9308941,0,1,0.00038013546,333.64886,4.7538714,4.7538714,0
46,1.9274056,1.9274056,0,1,0.00037262388,334.35587,3.7472477,3.7472477,0
47,1.8974477,1.8974477,0,1,0.0003649757,341.2121,4.0273395,4.0273395,0
48,1.8304937,1.8304937,0,1,0.00035720173,331.81262,4.5677314,4.5677314,0
49,1.819282,1.819282,0,1,0.00034931282,328.1818,3.9469726,3.9469726,0
50,1.7815193,1.7815193,0,1,0.00034131992,339.78363,4.60185,4.60185,0
51,1.7683008,1.7683008,0,1,0.0003332343,328.5507,4.875858,4.875858,0
52,1.7679756,1.7679756,0,1,0.00032506723,337.2723,4.1382675,4.1382675,0
53,1.7288152,1.7288152,0,1,0.00031683012,328.648,3.3273976,3.3273976,0
54,1.7510477,1.7510477,0,1,0.0003085345,339.6724,2.8362534,2.8362534,0
55,1.6877558,1.6877558,0,1,0.000300192,323.09845,3.7237804,3.7237804,0
56,1.6737198,1.6737198,0,1,0.00029181427,327.84625,3.31403,3.31403,0
57,1.6486833,1.6486833,0,1,0.00028341304,333.3046,4.5685396,4.5685396,0
58,1.6203538,1.6203538,0,1,0.000275,319.673,3.9966166,3.9966166,0
59,1.6148968,1.6148968,0,1,0.000266587,327.47836,3.8199348,3.8199348,0
60,1.5757358,1.5757358,0,1,0.00025818573,325.8617,3.9987295,3.9987295,0
61,1.6167053,1.6167053,0,1,0.00024980798,319.27814,3.9875822,3.9875822,0
62,1.6123351,1.6123351,0,1,0.0002414655,322.72647,4.289496,4.289496,0
63,1.6308047,1.6308047,0,1,0.00023316989,313.63504,2.848998,2.848998,0
64,1.6381325,1.6381325,0,1,0.0002249328,317.29272,3.534406,3.534406,0
65,1.5816213,1.5816213,0,1,0.0002167657,313.5692,4.418714,4.418714,0
66,1.5801567,1.5801567,0,1,0.00010434004,316.57947,4.2565093,4.2565093,0
67,1.5784411,1.5784411,0,1,0.00010034359,299.23166,4.0159764,4.0159764,0
68,1.567219,1.567219,0,1,0.00009639913,294.97043,4.426069,4.426069,0
69,1.5096419,1.5096419,0,1,0.00009251215,278.4544,3.8120031,3.8120031,0
70,1.5657369,1.5657369,0,1,0.00008868807,288.82953,4.294614,4.294614,0
71,1.524376,1.524376,0,1,0.00008493229,288.93524,4.487793,4.487793,0
72,1.5595114,1.5595114,0,1,0.00008124999,278.66812,3.4851274,3.4851274,0
73,1.562567,1.562567,0,1,0.000077646386,280.92566,4.1146913,4.1146913,0
74,1.5594952,1.5594952,0,1,0.000074126496,285.246,4.490766,4.490766,0
75,1.52937,1.52937,0,1,0.000035347613,273.5278,3.2178528,3.2178528,0
76,1.55218,1.55218,0,1,0.000033678698,267.28293,2.7358377,2.7358377,0
77,1.516857,1.516857,0,1,0.00003205883,254.5001,2.8821924,2.8821924,0
78,1.5138743,1.5138743,0,1,0.000030490279,245.31178,4.2558475,4.2558475,0
79,1.5388498,1.5388498,0,1,0.000028975235,260.0925,3.781533,3.781533,0
80,1.547252,1.547252,0,1,0.0000137579145,277.90427,3.7795532,3.7795532,0
81,1.5684613,1.5684613,0,1,0.000013057046,258.4513,3.1236236,3.1236236,0
82,1.5992621,1.5992621,0,1,0.00001238599,269.75146,2.807126,2.807126,0
83,1.5705578,1.5705578,0,1,0.000011745689,256.2274,2.910889,2.910889,0
84,1.5408602,1.5408602,0,1,0.00001113703,233.71356,4.8611755,4.8611755,0
85,1.5420381,1.5420381,0,1,0.000008448705,266.7271,3.5095575,3.5095575,0
86,1.5398684,1.5398684,0,1,0.000008014426,256.5273,4.59335,4.59335,0
87,1.5688708,1.5688708,0,1,0.000007607404,270.89758,5.2263274,5.2263274,0
88,1.5052958,1.5052958,0,1,0.0000072282014,237.8305,4.0886765,4.0886765,0
89,1.4998705,1.4998705,0,1,0.0000068773493,273.0518,4.318169,4.318169,0
90,1.5474703,1.5474703,0,1,0.0000065553395,261.25876,2.3709035,2.3709035,0
91,1.5787166,1.5787166,0,1,0.0000062626236,248.85596,4.13882,4.13882,0
92,1.5541428,1.5541428,0,1,0.0000059996114,270.76108,3.8130548,3.8130548,0
93,1.5368749,1.5368749,0,1,0.0000057666693,246.49594,3.418684,3.418684,0
94,1.5907838,1.5907838,0,1,0.0000055641226,257.07968,5.127735,5.127735,0
95,1.5996197,1.5996197,0,1,0.0000053922545,257.52924,3.8660316,3.8660316,0
96,1.5665283,1.5665283,0,1,0.000005251306,253.71068,3.3767002,3.3767002,0
97,1.5457724,1.5457724,0,1,0.0000051414763,244.13986,4.4258895,4.4258895,0
98,1.5323485,1.5323485,0,1,0.0000050629155,257.46408,4.80497,4.80497,0
99,1.5746953,1.5746953,0,1,0.000005015734,234.84601,2.5011623,2.5011623,0
