epoch,loss,sce,mse,lambda_ce,lr,grad_norm
0,7.870991,7.870991,0,1,0.00003125,7.546424
1,7.8332534,7.8332534,0,1,0.0000625,7.4015636
2,7.7934923,7.7934923,0,1,0.00009375,7.2851896
3,7.742691,7.742691,0,1,0.000125,7.2254725
4,7.6780148,7.6780148,0,1,0.00015625001,7.278565
5,7.605704,7.605704,0,1,0.0001875,7.4919577
6,7.5055046,7.5055046,0,1,0.00021875,8.138951
7,7.3709755,7.3709755,0,1,0.00025,10.290906
8,7.1360583,7.1360583,0,1,0.00028125002,22.460093
9,6.8425155,6.8425155,0,1,0.00031250002,44.750923
10,7.091234,7.091234,0,1,0.00034375003,27.568077
11,7.028441,7.028441,0,1,0.000375,22.271986
12,6.530786,6.530786,0,1,0.00040625,53.01354
13,6.3075237,6.3075237,0,1,0.0004375,63.843834
14,6.143584,6.143584,0,1,0.00046875002,64.806595
15,5.8708715,5.8708715,0,1,0.0005,68.58645
16,5.6031284,5.6031284,0,1,0.0005,67.519485
17,5.3255835,5.3255835,0,1,0.0004998427,67.22875
18,5.119032,5.119032,0,1,0.00049937086,65.395905
19,4.9127545,4.9127545,0,1,0.0004985853,70.952484
20,4.6661825,4.6661825,0,1,0.00049748697,68.199936
21,4.399574,4.399574,0,1,0.00049607747,67.49478
22,4.128117,4.128117,0,1,0.0004943588,68.94772
23,3.7975526,3.7975526,0,1,0.0004923333,73.86709
24,3.4147446,3.4147446,0,1,0.0004900039,73.745636
25,3.0543969,3.0543969,0,1,0.0004873738,71.79185
26,2.7347682,2.7347682,0,1,0.00048444662,70.91709
27,2.42599,2.42599,0,1,0.00048122654,69.88741
28,2.1862621,2.1862621,0,1,0.00047771801,62.474865
29,1.9853585,1.9853585,0,1,0.000473926,59.872124
30,1.8151518,1.8151518,0,1,0.00046985576,54.93023
31,1.676746,1.676746,0,1,0.00046551297,57.401478
32,1.6172637,1.6172637,0,1,0.00046090374,56.303925
33,1.5373912,1.5373912,0,1,0.00045603453,55.008797
34,1.4588126,1.4588126,0,1,0.0004509121,52.5421
35,1.399878,1.399878,0,1,0.00044554367,55.036133
36,1.3565836,1.3565836,0,1,0.00043993667,55.11176
