epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,7.744223,7.744223,0,1,0.00003125,8.562417,7.8053346,7.8053346,0
1,7.7247987,7.7247987,0,1,0.0000625,8.498783,7.7380924,7.7380924,0
2,7.700151,7.700151,0,1,0.00009375,8.504185,7.7453504,7.7453504,0
3,7.6683025,7.6683025,0,1,0.000125,8.673063,7.6902385,7.6902385,0
4,7.626029,7.626029,0,1,0.00015625001,9.128694,7.6761622,7.6761622,0
5,7.5650725,7.5650725,0,1,0.0001875,10.1318,7.5881286,7.5881286,0
6,7.4661207,7.4661207,0,1,0.00021875,12.670002,7.4737716,7.4737716,0
7,7.2786846,7.2786846,0,1,0.00025,27.490492,7.051914,7.051914,0
8,6.9107738,6.9107738,0,1,0.00028125002,126.61591,6.7436566,6.7436566,0
9,7.3006935,7.3006935,0,1,0.00031250002,49.510113,7.141378,7.141378,0
10,7.323263,7.323263,0,1,0.00034375003,34.505756,6.631025,6.631025,0
11,6.562652,6.562652,0,1,0.000375,81.24546,6.4282756,6.4282756,0
12,6.2719088,6.2719088,0,1,0.00040625,126.339455,6.557669,6.557669,0
13,6.16546,6.16546,0,1,0.0004375,162.14388,6.1957474,6.1957474,0
14,5.930138,5.930138,0,1,0.00046875002,175.88757,6.2555404,6.2555404,0
15,5.507585,5.507585,0,1,0.0005,189.19196,5.017706,5.017706,0
16,5.2725616,5.2725616,0,1,0.0005,206.06621,5.3127,5.3127,0
17,5.1188374,5.1188374,0,1,0.0004998427,191.05106,5.4631653,5.4631653,0
18,4.9224486,4.9224486,0,1,0.00049937086,189.15907,4.073005,4.073005,0
19,4.6928825,4.6928825,0,1,0.0004985853,139.40715,4.059151,4.059151,0
20,4.4771943,4.4771943,0,1,0.00049748697,159.78465,5.2050967,5.2050967,0
21,4.248377,4.248377,0,1,0.00049607747,198.26051,4.94277,4.94277,0
22,3.9954798,3.9954798,0,1,0.0004943588,184.60802,5.2789783,5.2789783,0
23,3.7185392,3.7185392,0,1,0.0004923333,196.84076,5.0258293,5.0258293,0
24,3.4211895,3.4211895,0,1,0.0004900039,204.71243,3.1918814,3.1918814,0
25,3.1175606,3.1175606,0,1,0.0004873738,218.18903,3.546025,3.546025,0
26,2.787225,2.787225,0,1,0.00048444662,241.99036,3.6178567,3.6178567,0
27,2.4845982,2.4845982,0,1,0.00048122654,259.58698,3.188221,3.188221,0
28,2.2199678,2.2199678,0,1,0.00047771801,251.20988,6.1100183,6.1100183,0
29,2.0349014,2.0349014,0,1,0.000473926,315.04306,3.4484265,3.4484265,0
30,1.8769029,1.8769029,0,1,0.00046985576,270.4623,4.9339833,4.9339833,0
31,1.7838341,1.7838341,0,1,0.00046551297,304.08563,5.0480967,5.0480967,0
32,1.6998086,1.6998086,0,1,0.00046090374,290.0649,4.088921,4.088921,0
33,1.6305826,1.6305826,0,1,0.00045603453,458.12735,2.983298,2.983298,0
34,1.6189739,1.6189739,0,1,0.0004509121,257.58817,3.324807,3.324807,0
35,1.605889,1.605889,0,1,0.00044554367,277.64096,3.3607757,3.3607757,0
36,1.5454391,1.5454391,0,1,0.00043993667,271.41132,3.1008177,3.1008177,0
37,1.5145984,1.5145984,0,1,0.00043409906,305.29947,4.7369356,4.7369356,0
38,1.4758115,1.4758115,0,1,0.00042803888,262.3529,3.525835,3.525835,0
39,1.4962785,1.4962785,0,1,0.0004217647,316.3383,3.0652475,3.0652475,0
40,1.4470869,1.4470869,0,1,0.00041528523,416.2894,3.765941,3.765941,0
41,1.4262298,1.4262298,0,1,0.00040860954,321.18454,5.7548356,5.7548356,0
42,1.3708243,1.3708243,0,1,0.00040174703,265.11255,2.2853534,2.2853534,0
43,1.3800092,1.3800092,0,1,0.00039470723,398.56143,1.5539533,1.5539533,0
44,1.3481259,1.3481259,0,1,0.0003875,336.0494,1.2311152,1.2311152,0
45,1.2997721,1.2997721,0,1,0.00038013546,308.3938,4.95519,4.95519,0
46,1.2553301,1.2553301,0,1,0.00037262388,375.40225,4.9185357,4.9185357,0
47,1.2614623,1.2614623,0,1,0.0003649757,490.72726,5.8215766,5.8215766,0
48,1.1871401,1.1871401,0,1,0.00035720173,513.0122,5.619929,5.619929,0
49,1.1754417,1.1754417,0,1,0.00034931282,428.9595,2.2972002,2.2972002,0
50,1.1874752,1.1874752,0,1,0.00034131992,467.70294,2.70215,2.70215,0
51,1.1218832,1.1218832,0,1,0.0003332343,513.3018,4.135065,4.135065,0
52,1.1071866,1.1071866,0,1,0.00032506723,542.60223,2.454922,2.454922,0
53,1.0897365,1.0897365,0,1,0.00031683012,529.6785,3.192566,3.192566,0
54,1.0923766,1.0923766,0,1,0.0003085345,591.71423,4.2547793,4.2547793,0
55,1.0858184,1.0858184,0,1,0.000300192,460.65707,5.699782,5.699782,0
56,1.066897,1.066897,0,1,0.00029181427,544.62103,3.1554604,3.1554604,0
57,1.0118828,1.0118828,0,1,0.00028341304,558.8702,2.1902993,2.1902993,0
58,1.0276861,1.0276861,0,1,0.000275,680.2185,3.0250702,3.0250702,0
59,0.97505224,0.97505224,0,1,0.000266587,613.59485,3.7003295,3.7003295,0
60,0.93570876,0.93570876,0,1,0.00025818573,712.66626,4.136083,4.136083,0
61,0.9234824,0.9234824,0,1,0.00024980798,709.1627,1.9055961,1.9055961,0
62,0.8773372,0.8773372,0,1,0.0002414655,585.0702,5.6538715,5.6538715,0
63,0.90166974,0.90166974,0,1,0.00023316989,614.99146,4.574881,4.574881,0
64,0.8182579,0.8182579,0,1,0.0002249328,578.6934,3.402612,3.402612,0
65,0.79281896,0.79281896,0,1,0.0002167657,524.20166,3.2647085,3.2647085,0
66,0.7568457,0.7568457,0,1,0.00020868008,700.24365,5.596081,5.596081,0
67,0.7723636,0.7723636,0,1,0.00020068718,586.782,2.520858,2.520858,0
68,0.7610289,0.7610289,0,1,0.00019279827,732.1827,2.6572387,2.6572387,0
69,0.6994111,0.6994111,0,1,0.0001850243,617.6967,3.604645,3.604645,0
70,0.7574284,0.7574284,0,1,0.00017737615,589.6703,2.9085796,2.9085796,0
71,0.6872573,0.6872573,0,1,0.00016986458,564.7593,5.090119,5.090119,0
72,0.68702525,0.68702525,0,1,0.00016249999,608.93945,3.6371193,3.6371193,0
73,0.6180379,0.6180379,0,1,0.00015529277,564.2602,3.78895,3.78895,0
74,0.6729985,0.6729985,0,1,0.00014825299,608.9422,6.653713,6.653713,0
75,0.61891055,0.61891055,0,1,0.00014139045,607.5032,6.277788,6.277788,0
76,0.59839225,0.59839225,0,1,0.00013471479,686.1826,3.9259446,3.9259446,0
77,0.57404375,0.57404375,0,1,0.00012823532,623.0512,0.8271253,0.8271253,0
78,0.5287615,0.5287615,0,1,0.000121961115,649.082,4.2999234,4.2999234,0
79,0.5658282,0.5658282,0,1,0.00011590094,657.6348,3.9991043,3.9991043,0
80,0.5405053,0.5405053,0,1,0.000110063316,654.4477,5.5921974,5.5921974,0
81,0.48045865,0.48045865,0,1,0.00010445637,648.75244,4.8711133,4.8711133,0
82,0.48530796,0.48530796,0,1,0.00009908792,648.5356,4.3377886,4.3377886,0
83,0.44554666,0.44554666,0,1,0.000093965515,636.787,4.13738,4.13738,0
84,0.43108445,0.43108445,0,1,0.00008909624,675.497,3.6881065,3.6881065,0
85,0.48529384,0.48529384,0,1,0.000084487045,696.70013,4.9432316,4.9432316,0
86,0.4177054,0.4177054,0,1,0.000080144266,682.92865,3.8652403,3.8652403,0
87,0.44517407,0.44517407,0,1,0.00007607404,702.1623,3.6168168,3.6168168,0
88,0.3840575,0.3840575,0,1,0.00007228201,707.1352,3.987487,3.987487,0
89,0.457792,0.457792,0,1,0.000068773494,675.5182,3.9245803,3.9245803,0
90,0.44859582,0.44859582,0,1,0.000065553395,647.813,4.3747306,4.3747306,0
91,0.46376792,0.46376792,0,1,0.00006262623,823.2866,3.655442,3.655442,0
92,0.36393687,0.36393687,0,1,0.000059996113,665.3698,3.4734147,3.4734147,0
93,0.34006613,0.34006613,0,1,0.000057666693,560.2383,3.9823062,3.9823062,0
94,0.3312987,0.3312987,0,1,0.000055641223,540.61426,2.1795967,2.1795967,0
95,0.39874613,0.39874613,0,1,0.000053922544,490.57452,3.5854018,3.5854018,0
96,0.37358832,0.37358832,0,1,0.00005251306,632.33093,2.7925913,2.7925913,0
97,0.34715706,0.34715706,0,1,0.00005141476,567.64514,2.7440045,2.7440045,0
98,0.38317132,0.38317132,0,1,0.000050629154,417.64435,1.8434626,1.8434626,0
99,0.33680212,0.33680212,0,1,0.00005015734,398.55084,3.0987463,3.0987463,0
