epoch,loss,sce,lr,grad_norm
0,9.874992,9.874992,0.00005555556,1885.248
1,9.59569,9.59569,0.00011111112,1939.3568
2,9.220648,9.220648,0.00016666668,1459.6836
3,8.366934,8.366934,0.00022222224,1890.1101
4,7.87912,7.87912,0.0002777778,1832.1482
5,7.4569488,7.4569488,0.00033333336,1971.2737
6,7.2037315,7.2037315,0.0003888889,2449.2397
7,7.2993155,7.2993155,0.00044444448,3073.3572
8,6.8887973,6.8887973,0.0005,2776.696
9,6.810758,6.810758,0.0005,4620.838
10,6.932931,6.932931,0.0004995733,8720.337
11,6.7849793,6.7849793,0.0004982946,14243.177
12,6.617184,6.617184,0.00049616897,23832.766
13,6.7573037,6.7573037,0.00049320434,32530.473
14,7.041886,7.041886,0.000489412,48460.848
15,7.2303877,7.2303877,0.00048480628,59113.42
16,7.1913137,7.1913137,0.0004794047,80362.44
17,7.047813,7.047813,0.00047322776,62373.82
18,7.083824,7.083824,0.00023314943,20584.43
19,6.710042,6.710042,0.00022932216,52673.477
20,6.498673,6.498673,0.00022514656,59354.76
21,6.2535577,6.2535577,0.00022063851,49227.145
22,6.1507545,6.1507545,0.00021581507,34130.43
23,6.0401692,6.0401692,0.00021069458,38144.465
24,5.9911666,5.9911666,0.00020529641,35952.824
25,5.9243464,5.9243464,0.00019964107,91661.54
26,5.8754697,5.8754697,0.00019375,10990.8955
27,5.679226,5.679226,0.00018764556,16302.491
28,5.487122,5.487122,0.00018135092,40605.76
29,5.4757166,5.4757166,0.00017488992,55126.72
30,5.4463973,5.4463973,0.00016828708,33150.14
31,5.3803306,5.3803306,0.00016156747,49685.49
32,5.3354855,5.3354855,0.00015475656,83148.16
33,5.2930164,5.2930164,0.0001478802,42599.69
34,5.2439027,5.2439027,0.00014096446,73288.7
35,5.226729,5.226729,0.00013403555,50028.926
36,5.191828,5.191828,0.0001271198,46863.703
37,5.1602535,5.1602535,0.000120243436,68557.04
38,5.0958977,5.0958977,0.000113432536,27779.24
39,5.0186815,5.0186815,0.00010671293,13789.363
40,4.976863,4.976863,0.000100110075,19873.303
41,4.9283667,4.9283667,0.00009364908,110991.586
42,4.806798,4.806798,0.00008735442,38684.293
43,4.744825,4.744825,0.00008124999,34712.12
44,4.713567,4.713567,0.00007535893,30018.506
45,4.718666,4.718666,0.0000697036,100005.2
46,4.60213,4.60213,0.00006430545,61968.766
47,4.537447,4.537447,0.00005918493,30533.555
48,4.489646,4.489646,0.000054361488,45973.875
49,4.442748,4.442748,0.00004985344,51041.824
50,4.3165126,4.3165126,0.000045677858,59607.555
51,4.2709813,4.2709813,0.00004185056,61250.605
52,4.203815,4.203815,0.000038386122,16005.694
53,4.1316857,4.1316857,0.000035297646,15481.163
54,4.08014,4.08014,0.00003259687,41420.305
55,4.0447383,4.0447383,0.000030294024,43895.4
56,3.9775858,3.9775858,0.000028397844,29486.46
57,3.8996143,3.8996143,0.000026915528,59265.15
58,3.8298724,3.8298724,0.000025852696,25503.342
59,3.7939281,3.7939281,0.000025213378,45060.42
