epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,11.180022,11.180022,0,1,0.00003125,281.4227,11.062917,11.062917,0
1,10.001238,10.001238,0,1,0.0000625,379.836,9.375552,9.375552,0
2,9.095201,9.095201,0,1,0.00009375,436.2298,9.072398,9.072398,0
3,8.698613,8.698613,0,1,0.000125,397.8836,8.407009,8.407009,0
4,8.307435,8.307435,0,1,0.00015625001,360.6164,8.184465,8.184465,0
5,7.8268166,7.8268166,0,1,0.0001875,411.00638,7.750624,7.750624,0
6,7.4058247,7.4058247,0,1,0.00021875,415.54993,7.40197,7.40197,0
7,6.856927,6.856927,0,1,0.00025,440.78995,6.8264675,6.8264675,0
8,6.7204843,6.7204843,0,1,0.00028125002,442.77127,6.9251533,6.9251533,0
9,6.4952736,6.4952736,0,1,0.00031250002,434.15625,6.4831414,6.4831414,0
10,6.2742743,6.2742743,0,1,0.00034375003,436.07523,6.374292,6.374292,0
11,6.260681,6.260681,0,1,0.000375,486.4591,6.6633105,6.6633105,0
12,5.941186,5.941186,0,1,0.00040625,372.66278,6.0684752,6.0684752,0
13,5.707545,5.707545,0,1,0.0004375,370.47662,6.293635,6.293635,0
14,5.446456,5.446456,0,1,0.00046875002,448.7184,5.8886395,5.8886395,0
15,5.4019227,5.4019227,0,1,0.0005,510.39917,6.2339015,6.2339015,0
16,5.132276,5.132276,0,1,0.0005,450.88297,5.640047,5.640047,0
17,5.0416236,5.0416236,0,1,0.0004998427,563.1428,5.454494,5.454494,0
18,4.81075,4.81075,0,1,0.00049937086,446.48087,5.3695064,5.3695064,0
19,4.589004,4.589004,0,1,0.0004985853,480.95825,5.0589786,5.0589786,0
20,4.407613,4.407613,0,1,0.00049748697,419.70892,5.357261,5.357261,0
21,4.265036,4.265036,0,1,0.00049607747,518.483,5.29393,5.29393,0
22,4.0919747,4.0919747,0,1,0.0004943588,465.1385,5.1912236,5.1912236,0
23,3.9578433,3.9578433,0,1,0.0004923333,471.201,5.287048,5.287048,0
24,3.8036551,3.8036551,0,1,0.0004900039,456.58856,4.9127297,4.9127297,0
25,3.7083645,3.7083645,0,1,0.0004873738,548.0883,5.3122087,5.3122087,0
26,3.5895472,3.5895472,0,1,0.00048444662,557.73016,4.7802644,4.7802644,0
27,3.5644803,3.5644803,0,1,0.00048122654,615.4671,4.764967,4.764967,0
