epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,7.7469435,7.7469435,0,1,0.00003125,8.273485,7.726355,7.726355,0
1,7.7288194,7.7288194,0,1,0.0000625,8.206976,7.7445755,7.7445755,0
2,7.706576,7.706576,0,1,0.00009375,8.205167,7.7078834,7.7078834,0
3,7.6795263,7.6795263,0,1,0.000125,8.299927,7.690306,7.690306,0
4,7.6458855,7.6458855,0,1,0.00015625001,8.558098,7.6775413,7.6775413,0
5,7.6022096,7.6022096,0,1,0.0001875,9.102195,7.6123843,7.6123843,0
6,7.541402,7.541402,0,1,0.00021875,10.239794,7.514145,7.514145,0
7,7.4494505,7.4494505,0,1,0.00025,13.215784,7.396459,7.396459,0
8,7.2895145,7.2895145,0,1,0.00028125002,27.5792,7.1954255,7.1954255,0
9,6.971013,6.971013,0,1,0.00031250002,98.9444,6.8965087,6.8965087,0
10,6.9385505,6.9385505,0,1,0.00034375003,92.35412,7.0027847,7.0027847,0
11,7.1369853,7.1369853,0,1,0.000375,40.845886,6.6467757,6.6467757,0
12,6.658318,6.658318,0,1,0.00040625,60.577023,6.450559,6.450559,0
13,6.3495817,6.3495817,0,1,0.0004375,81.052376,6.306162,6.306162,0
14,6.204103,6.204103,0,1,0.00046875002,82.898865,5.9618344,5.9618344,0
15,5.985129,5.985129,0,1,0.0005,111.08951,6.1755776,6.1755776,0
16,5.774329,5.774329,0,1,0.0005,126.263954,5.8558426,5.8558426,0
17,5.496935,5.496935,0,1,0.0004998427,127.96683,6.156582,6.156582,0
18,5.266275,5.266275,0,1,0.00049937086,122.80552,5.828308,5.828308,0
19,5.0541387,5.0541387,0,1,0.0004985853,119.143776,5.249264,5.249264,0
20,4.8416843,4.8416843,0,1,0.00049748697,126.06009,5.20212,5.20212,0
21,4.6374636,4.6374636,0,1,0.00049607747,134.44914,3.6208217,3.6208217,0
22,4.413161,4.413161,0,1,0.0004943588,135.49193,3.9722347,3.9722347,0
23,4.147366,4.147366,0,1,0.0004923333,139.62946,5.4916077,5.4916077,0
24,3.852331,3.852331,0,1,0.0004900039,147.32509,6.4486403,6.4486403,0
25,3.5478528,3.5478528,0,1,0.0004873738,147.59409,5.6418185,5.6418185,0
26,3.2408664,3.2408664,0,1,0.00048444662,142.90402,5.9611797,5.9611797,0
27,2.9329805,2.9329805,0,1,0.00048122654,141.12325,4.3684535,4.3684535,0
28,2.632775,2.632775,0,1,0.00047771801,144.56207,4.024374,4.024374,0
29,2.3607655,2.3607655,0,1,0.000473926,146.8783,3.5966682,3.5966682,0
30,2.130721,2.130721,0,1,0.00046985576,144.38924,5.746439,5.746439,0
31,1.943991,1.943991,0,1,0.00046551297,143.97878,5.233108,5.233108,0
32,1.8318394,1.8318394,0,1,0.00046090374,145.28856,4.264757,4.264757,0
33,1.7397332,1.7397332,0,1,0.00045603453,136.67032,2.4268918,2.4268918,0
34,1.6842259,1.6842259,0,1,0.0004509121,142.50365,1.7901627,1.7901627,0
35,1.6398548,1.6398548,0,1,0.00044554367,139.71684,4.88027,4.88027,0
36,1.610717,1.610717,0,1,0.00043993667,140.69083,4.9912443,4.9912443,0
37,1.6089755,1.6089755,0,1,0.00043409906,151.19942,5.8234963,5.8234963,0
38,1.5524266,1.5524266,0,1,0.00042803888,159.86226,4.3619103,4.3619103,0
39,1.5265794,1.5265794,0,1,0.0004217647,164.57266,3.3666134,3.3666134,0
40,1.5039468,1.5039468,0,1,0.00041528523,173.57954,5.1356354,5.1356354,0
41,1.4829309,1.4829309,0,1,0.00040860954,179.11087,5.439197,5.439197,0
42,1.4662327,1.4662327,0,1,0.00040174703,182.6739,3.8325844,3.8325844,0
43,1.4640896,1.4640896,0,1,0.00039470723,187.166,3.2498846,3.2498846,0
44,1.4310067,1.4310067,0,1,0.0003875,197.58568,2.1270165,2.1270165,0
45,1.4133078,1.4133078,0,1,0.00038013546,192.7746,3.503681,3.503681,0
46,1.3926538,1.3926538,0,1,0.00037262388,197.51575,5.46855,5.46855,0
47,1.3781216,1.3781216,0,1,0.0003649757,203.0915,3.6090744,3.6090744,0
48,1.3511068,1.3511068,0,1,0.00035720173,207.33731,5.2663856,5.2663856,0
49,1.3407834,1.3407834,0,1,0.00034931282,209.66617,4.100015,4.100015,0
50,1.3199704,1.3199704,0,1,0.00034131992,212.28749,2.7491043,2.7491043,0
51,1.2941142,1.2941142,0,1,0.0003332343,215.5958,4.976578,4.976578,0
52,1.2964596,1.2964596,0,1,0.00032506723,219.98846,5.095323,5.095323,0
53,1.2309824,1.2309824,0,1,0.00031683012,216.59573,2.3032515,2.3032515,0
54,1.2559938,1.2559938,0,1,0.0003085345,216.33838,5.0194154,5.0194154,0
55,1.1877847,1.1877847,0,1,0.000300192,210.2471,5.3619275,5.3619275,0
56,1.162751,1.162751,0,1,0.00029181427,208.66388,3.828002,3.828002,0
57,1.1301489,1.1301489,0,1,0.00028341304,201.04955,3.5144565,3.5144565,0
58,1.1363546,1.1363546,0,1,0.000275,200.72697,3.7846937,3.7846937,0
59,1.0734966,1.0734966,0,1,0.000266587,194.97398,2.5267825,2.5267825,0
60,1.0647364,1.0647364,0,1,0.00025818573,205.49565,5.4956136,5.4956136,0
61,1.0233958,1.0233958,0,1,0.00024980798,229.09946,2.3339446,2.3339446,0
62,0.9985313,0.9985313,0,1,0.0002414655,196.66266,4.0145516,4.0145516,0
63,0.9511249,0.9511249,0,1,0.00023316989,197.2292,4.1535563,4.1535563,0
64,0.9700222,0.9700222,0,1,0.0002249328,207.58797,2.6381264,2.6381264,0
65,0.9686412,0.9686412,0,1,0.0002167657,203.77701,3.6105802,3.6105802,0
66,0.8851469,0.8851469,0,1,0.00020868008,196.05623,1.6831368,1.6831368,0
67,0.86541414,0.86541414,0,1,0.00020068718,190.9552,4.9100504,4.9100504,0
68,0.8875684,0.8875684,0,1,0.00019279827,195.87082,3.5262644,3.5262644,0
69,0.88549775,0.88549775,0,1,0.0001850243,181.43427,5.741644,5.741644,0
70,0.8132743,0.8132743,0,1,0.00017737615,178.93266,5.010326,5.010326,0
71,0.77785593,0.77785593,0,1,0.00016986458,178.80356,3.2254984,3.2254984,0
72,0.7513384,0.7513384,0,1,0.00016249999,186.52165,2.7854078,2.7854078,0
73,0.70900625,0.70900625,0,1,0.00015529277,185.95523,3.0253341,3.0253341,0
74,0.6902818,0.6902818,0,1,0.00014825299,176.7301,5.4835467,5.4835467,0
75,0.69898576,0.69898576,0,1,0.00014139045,170.80484,4.368423,4.368423,0
76,0.6951653,0.6951653,0,1,0.00013471479,187.69179,2.7749107,2.7749107,0
77,0.66746104,0.66746104,0,1,0.00012823532,172.32402,3.8181293,3.8181293,0
78,0.641206,0.641206,0,1,0.000121961115,191.86557,2.233488,2.233488,0
79,0.6367738,0.6367738,0,1,0.00011590094,163.78783,3.3242407,3.3242407,0
80,0.62643427,0.62643427,0,1,0.000110063316,154.32642,6.6883254,6.6883254,0
81,0.5802929,0.5802929,0,1,0.00010445637,142.98032,2.8388631,2.8388631,0
82,0.60299134,0.60299134,0,1,0.00009908792,140.57549,1.5489081,1.5489081,0
83,0.6049821,0.6049821,0,1,0.000093965515,161.03984,4.061399,4.061399,0
84,0.63293064,0.63293064,0,1,0.00008909624,135.07367,3.2536838,3.2536838,0
85,0.5980906,0.5980906,0,1,0.000084487045,144.45189,3.9799242,3.9799242,0
86,0.5997168,0.5997168,0,1,0.000080144266,161.57005,5.576526,5.576526,0
87,0.55177945,0.55177945,0,1,0.00003803702,156.09488,4.8976703,4.8976703,0
88,0.535475,0.535475,0,1,0.000036141006,131.22716,5.6559277,5.6559277,0
89,0.5943253,0.5943253,0,1,0.000034386747,153.96156,3.407299,3.407299,0
90,0.5489195,0.5489195,0,1,0.000032776697,159.60678,4.5051103,4.5051103,0
91,0.61479574,0.61479574,0,1,0.000031313117,140.83408,3.5165899,3.5165899,0
92,0.5117826,0.5117826,0,1,0.000029998057,136.50429,4.501918,4.501918,0
93,0.5780961,0.5780961,0,1,0.000028833347,125.004944,4.0722737,4.0722737,0
94,0.53538716,0.53538716,0,1,0.000027820612,160.59996,4.8027005,4.8027005,0
95,0.4999894,0.4999894,0,1,0.000026961272,129.93684,4.0887465,4.0887465,0
96,0.56043535,0.56043535,0,1,0.00002625653,185.51117,3.3521729,3.3521729,0
97,0.50282484,0.50282484,0,1,0.00002570738,139.18967,6.5977674,6.5977674,0
98,0.56004786,0.56004786,0,1,0.000025314577,135.36221,4.3350782,4.3350782,0
99,0.5034405,0.5034405,0,1,0.00002507867,154.29285,4.6742644,4.6742644,0
