epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,11.611795,11.611795,0,1,0.00003125,192.98929,10.048902,10.048902,0
1,10.599333,10.599333,0,1,0.0000625,216.28311,9.349339,9.349339,0
2,9.622449,9.622449,0,1,0.00009375,316.32846,9.014686,9.014686,0
3,9.294569,9.294569,0,1,0.000125,216.5157,8.678471,8.678471,0
4,8.707915,8.707915,0,1,0.00015625001,244.3843,8.206942,8.206942,0
5,8.209422,8.209422,0,1,0.0001875,218.74489,7.6182113,7.6182113,0
6,7.6056414,7.6056414,0,1,0.00021875,273.2373,7.227123,7.227123,0
7,7.3767805,7.3767805,0,1,0.00025,252.25954,7.3199883,7.3199883,0
8,7.103374,7.103374,0,1,0.00028125002,223.23578,7.190229,7.190229,0
9,6.7452083,6.7452083,0,1,0.00031250002,203.3576,6.7954,6.7954,0
10,6.3228207,6.3228207,0,1,0.00034375003,262.2588,6.106132,6.106132,0
11,6.0193987,6.0193987,0,1,0.000375,251.45288,6.2073097,6.2073097,0
12,5.686795,5.686795,0,1,0.00040625,267.22363,6.1744785,6.1744785,0
13,5.420534,5.420534,0,1,0.0004375,221.86314,5.996427,5.996427,0
14,5.207351,5.207351,0,1,0.00046875002,242.85786,6.1953564,6.1953564,0
15,5.067397,5.067397,0,1,0.0005,281.37305,5.7654223,5.7654223,0
16,4.782032,4.782032,0,1,0.0005,230.70546,5.426153,5.426153,0
17,4.6287475,4.6287475,0,1,0.0004998427,249.50543,5.4075675,5.4075675,0
18,4.4091988,4.4091988,0,1,0.00049937086,246.45596,5.4240136,5.4240136,0
19,4.352766,4.352766,0,1,0.0004985853,315.1825,5.360962,5.360962,0
20,4.304271,4.304271,0,1,0.00049748697,292.8802,5.2482953,5.2482953,0
21,4.3183665,4.3183665,0,1,0.00049607747,289.9636,5.415318,5.415318,0
22,4.049187,4.049187,0,1,0.0004943588,249.65721,4.948726,4.948726,0
23,3.9667575,3.9667575,0,1,0.0004923333,236.29442,5.0400605,5.0400605,0
24,3.851794,3.851794,0,1,0.0004900039,228.2419,4.4589267,4.4589267,0
25,3.737739,3.737739,0,1,0.0004873738,211.14249,5.438772,5.438772,0
26,3.6307034,3.6307034,0,1,0.00048444662,358.66623,5.018458,5.018458,0
27,3.5581717,3.5581717,0,1,0.00048122654,226.08372,5.0767455,5.0767455,0
28,3.4863803,3.4863803,0,1,0.00047771801,225.03445,4.8475385,4.8475385,0
29,3.4351525,3.4351525,0,1,0.000473926,216.57233,4.8381834,4.8381834,0
30,3.350557,3.350557,0,1,0.00046985576,209.4107,4.607062,4.607062,0
31,3.259888,3.259888,0,1,0.00046551297,216.99495,4.781614,4.781614,0
32,3.2041013,3.2041013,0,1,0.00046090374,211.16907,4.758818,4.758818,0
33,3.1150045,3.1150045,0,1,0.00045603453,217.60315,4.8168445,4.8168445,0
34,3.0714111,3.0714111,0,1,0.0004509121,217.6312,3.8920612,3.8920612,0
35,3.0396748,3.0396748,0,1,0.00044554367,209.62631,4.6090555,4.6090555,0
36,2.9598045,2.9598045,0,1,0.00043993667,281.23746,5.1587586,5.1587586,0
37,2.9105067,2.9105067,0,1,0.00043409906,212.26085,5.457358,5.457358,0
38,2.888471,2.888471,0,1,0.00042803888,206.91113,4.8032103,4.8032103,0
39,2.8427663,2.8427663,0,1,0.0004217647,283.087,5.671917,5.671917,0
40,2.8239067,2.8239067,0,1,0.00041528523,1922.6073,5.4865804,5.4865804,0
41,2.8230686,2.8230686,0,1,0.00040860954,234.42531,4.636768,4.636768,0
42,2.7463806,2.7463806,0,1,0.00040174703,197.45528,5.2075005,5.2075005,0
43,2.7509236,2.7509236,0,1,0.00039470723,207.85376,4.9058185,4.9058185,0
44,2.6738832,2.6738832,0,1,0.0003875,210.18538,4.8459687,4.8459687,0
45,2.6493077,2.6493077,0,1,0.00038013546,203.6601,5.981771,5.981771,0
46,2.687599,2.687599,0,1,0.00037262388,236.37413,5.0305824,5.0305824,0
47,2.642596,2.642596,0,1,0.0003649757,242.31024,3.7850196,3.7850196,0
48,2.5861137,2.5861137,0,1,0.00035720173,222.0949,4.510054,4.510054,0
49,2.5383775,2.5383775,0,1,0.00034931282,210.66805,3.9348552,3.9348552,0
50,2.583335,2.583335,0,1,0.00034131992,221.83829,4.174251,4.174251,0
51,2.5229063,2.5229063,0,1,0.0003332343,212.77956,4.3510146,4.3510146,0
52,2.4639087,2.4639087,0,1,0.00032506723,214.37617,4.588471,4.588471,0
53,2.4630418,2.4630418,0,1,0.00031683012,202.21936,4.9407578,4.9407578,0
54,2.4551458,2.4551458,0,1,0.0003085345,202.15834,3.9370787,3.9370787,0
55,2.4341962,2.4341962,0,1,0.000300192,197.05562,4.715825,4.715825,0
56,2.4154732,2.4154732,0,1,0.00029181427,192.129,4.682423,4.682423,0
