epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,13.881581,13.881581,0,1,0.00003125,252.22386,13.37922,13.37922,0
1,12.337824,12.337824,0,1,0.0000625,380.2489,11.558197,11.558197,0
2,10.755448,10.755448,0,1,0.00009375,435.11877,10.257922,10.257922,0
3,9.5704,9.5704,0,1,0.000125,442.8917,9.302018,9.302018,0
4,8.782804,8.782804,0,1,0.00015625001,423.41058,8.328748,8.328748,0
5,8.127762,8.127762,0,1,0.0001875,374.93396,8.144804,8.144804,0
6,7.7220845,7.7220845,0,1,0.00021875,365.6466,7.407698,7.407698,0
7,6.900726,6.900726,0,1,0.00025,409.34912,7.4044414,7.4044414,0
8,6.716799,6.716799,0,1,0.00028125002,354.25372,6.89644,6.89644,0
9,6.473052,6.473052,0,1,0.00031250002,318.76797,6.861898,6.861898,0
10,6.097312,6.097312,0,1,0.00034375003,393.9695,6.087687,6.087687,0
11,5.8826466,5.8826466,0,1,0.000375,424.83508,6.326965,6.326965,0
12,5.9625964,5.9625964,0,1,0.00040625,476.9824,5.860349,5.860349,0
13,5.541037,5.541037,0,1,0.0004375,391.0074,6.640473,6.640473,0
14,5.31895,5.31895,0,1,0.00046875002,379.426,6.513687,6.513687,0
15,5.0964084,5.0964084,0,1,0.0005,390.4841,5.805259,5.805259,0
16,4.8806043,4.8806043,0,1,0.0005,441.9122,6.217921,6.217921,0
17,4.6550303,4.6550303,0,1,0.0004998427,409.8019,5.838075,5.838075,0
18,4.4359264,4.4359264,0,1,0.00049937086,409.25687,5.0701833,5.0701833,0
19,4.2270646,4.2270646,0,1,0.0004985853,441.93158,5.629061,5.629061,0
20,4.0283656,4.0283656,0,1,0.00049748697,471.4641,5.4604087,5.4604087,0
21,3.8480692,3.8480692,0,1,0.00049607747,473.0909,5.5522704,5.5522704,0
22,3.64008,3.64008,0,1,0.0004943588,440.21185,5.1035175,5.1035175,0
23,3.4206197,3.4206197,0,1,0.0004923333,464.27417,5.4158273,5.4158273,0
24,3.2973366,3.2973366,0,1,0.0004900039,492.38666,4.8987803,4.8987803,0
25,3.1006413,3.1006413,0,1,0.0004873738,467.59967,4.2933393,4.2933393,0
26,2.9423966,2.9423966,0,1,0.00048444662,464.13147,4.540894,4.540894,0
27,2.8792362,2.8792362,0,1,0.00048122654,559.15216,5.191089,5.191089,0
28,2.737248,2.737248,0,1,0.00047771801,521.3767,5.0631213,5.0631213,0
29,2.6454132,2.6454132,0,1,0.000473926,556.4603,4.789642,4.789642,0
30,2.5838687,2.5838687,0,1,0.00046985576,553.5698,3.7025402,3.7025402,0
31,2.504874,2.504874,0,1,0.00046551297,568.415,4.537054,4.537054,0
32,2.4073207,2.4073207,0,1,0.00046090374,618.1848,4.067142,4.067142,0
33,2.3247478,2.3247478,0,1,0.00045603453,603.8399,3.8744593,3.8744593,0
34,2.220517,2.220517,0,1,0.0004509121,665.4108,3.6736858,3.6736858,0
35,2.1597254,2.1597254,0,1,0.00044554367,610.97864,3.6305563,3.6305563,0
36,2.0805867,2.0805867,0,1,0.00043993667,634.75116,4.7080264,4.7080264,0
37,2.0049284,2.0049284,0,1,0.00043409906,690.39294,4.391106,4.391106,0
38,1.9554859,1.9554859,0,1,0.00042803888,726.90125,4.7022676,4.7022676,0
39,1.8643239,1.8643239,0,1,0.0004217647,647.1898,3.6898642,3.6898642,0
40,1.8177687,1.8177687,0,1,0.00041528523,687.8937,3.5861635,3.5861635,0
41,1.7755905,1.7755905,0,1,0.00040860954,808.4382,4.8225613,4.8225613,0
42,1.738399,1.738399,0,1,0.00040174703,787.9821,4.490237,4.490237,0
43,1.7084901,1.7084901,0,1,0.00039470723,761.6942,4.623733,4.623733,0
44,1.6719999,1.6719999,0,1,0.0003875,873.9862,3.9957707,3.9957707,0
45,1.6254759,1.6254759,0,1,0.00038013546,908.2093,3.799631,3.799631,0
