epoch,loss,sce,lr,grad_norm
0,18.430466,18.430466,0.000125,287.36243
1,18.381113,18.381113,0.00025,254.60898
2,17.298985,17.298985,0.000375,218.67134
3,15.8365555,15.8365555,0.0005,244.68427
4,14.620282,14.620282,0.00062500004,331.33398
5,14.880599,14.880599,0.00075,362.92758
6,14.170009,14.170009,0.000875,306.0621
7,13.356939,13.356939,0.001,300.39313
8,12.435718,12.435718,0.0011250001,238.5687
9,12.026096,12.026096,0.0012500001,239.03354
10,11.466729,11.466729,0.0013750001,268.6905
11,11.067231,11.067231,0.0015,315.48468
12,10.559416,10.559416,0.001625,263.7221
13,10.248031,10.248031,0.00175,238.93217
14,9.555877,9.555877,0.0018750001,278.52985
15,9.153692,9.153692,0.002,250.21143
16,8.7789545,8.7789545,0.002,242.01408
17,8.343205,8.343205,0.0019993708,251.22363
18,7.7444324,7.7444324,0.0019974834,252.02922
19,7.2600856,7.2600856,0.0019943411,216.57472
20,6.8101287,6.8101287,0.0019899479,255.44507
21,6.818439,6.818439,0.0019843099,242.96902
22,6.280759,6.280759,0.0019774353,242.82722
23,5.964594,5.964594,0.0019693333,244.69095
24,5.7485175,5.7485175,0.0019600156,257.8055
25,5.600693,5.600693,0.0019494952,244.02612
26,5.5223427,5.5223427,0.0019377865,316.9464
27,5.15992,5.15992,0.0019249062,250.01259
28,4.862297,4.862297,0.0019108721,269.8269
29,4.7267356,4.7267356,0.001895704,276.7404
30,4.663461,4.663461,0.001879423,347.2404
31,4.2680492,4.2680492,0.0018620519,272.4298
32,4.0637674,4.0637674,0.001843615,301.38
33,4.092864,4.092864,0.0018241381,298.13165
34,3.8829637,3.8829637,0.0018036484,302.46207
35,3.73063,3.73063,0.0017821747,279.62814
36,3.463155,3.463155,0.0017597467,325.26303
37,3.4464753,3.4464753,0.0017363962,370.71344
38,3.3204734,3.3204734,0.0017121555,301.71387
39,3.0435796,3.0435796,0.0016870588,257.1993
40,2.8551924,2.8551924,0.0016611409,298.36237
41,2.8130562,2.8130562,0.0016344382,276.429
42,2.5910497,2.5910497,0.0016069881,306.1773
43,2.4828565,2.4828565,0.0015788289,305.88696
44,2.2583234,2.2583234,0.00155,310.8453
45,2.2653852,2.2653852,0.0015205418,403.7359
46,2.0587087,2.0587087,0.0014904955,313.8107
47,2.0708098,2.0708098,0.0014599029,605.7794
48,1.9828826,1.9828826,0.0014288069,577.27155
49,1.9515496,1.9515496,0.0013972513,253.6255
50,1.7582452,1.7582452,0.0013652797,256.26953
51,1.7756972,1.7756972,0.0013329372,284.62744
52,1.6108627,1.6108627,0.0013002689,290.99097
53,1.5326521,1.5326521,0.0012673205,381.34583
54,1.5417734,1.5417734,0.001234138,422.29367
55,1.5746984,1.5746984,0.001200768,342.36957
56,1.4034551,1.4034551,0.0011672571,343.9509
57,1.3241402,1.3241402,0.0011336522,321.6544
58,1.3430735,1.3430735,0.0011,285.83157
59,1.223309,1.223309,0.001066348,275.14642
60,1.0632709,1.0632709,0.0010327429,417.92117
61,1.0808798,1.0808798,0.0009992319,462.14703
62,1.1085292,1.1085292,0.000965862,2888.781
63,1.104714,1.104714,0.00093267957,612.13727
64,1.1492655,1.1492655,0.0008997312,906.7332
65,1.284825,1.284825,0.0008670628,926.95795
66,1.075734,1.075734,0.00041736016,1347.574
67,1.110928,1.110928,0.00040137436,982.94617
68,1.2427782,1.2427782,0.00038559653,1459.4602
69,1.2458248,1.2458248,0.0003700486,2015.8574
70,1.1421024,1.1421024,0.0003547523,3509.254
71,1.0751983,1.0751983,0.00016986458,1160.0828
72,1.104467,1.104467,0.00016249999,1376.769
73,1.08121,1.08121,0.00015529277,2717.561
74,1.1092789,1.1092789,0.00014825299,2866.3057
75,1.0388057,1.0388057,0.00014139045,1149.5664
76,1.2303406,1.2303406,0.00013471479,2749.0825
77,1.0935775,1.0935775,0.00012823532,4300.8105
78,1.0734202,1.0734202,0.000121961115,3900.9607
79,1.1720014,1.1720014,0.00011590094,2853.3813
80,1.0654975,1.0654975,0.000110063316,5888.971
81,1.1396824,1.1396824,0.000052228184,5295.0454
82,1.2596343,1.2596343,0.00004954396,3114.1614
83,1.0495504,1.0495504,0.000046982757,2036.6041
84,1.1700137,1.1700137,0.00004454812,1702.0093
85,1.2373891,1.2373891,0.000042243522,3843.3386
86,1.191475,1.191475,0.000032057706,1263.3802
87,1.2043093,1.2043093,0.000030429615,1650.3885
88,1.3146367,1.3146367,0.000028912806,2101.5845
89,1.1618372,1.1618372,0.000027509397,2647.456
90,1.296945,1.296945,0.000026221358,5426.5566
91,1.1872308,1.1872308,0.000025050495,2681.2952
92,1.1597197,1.1597197,0.000023998446,1786.4429
93,1.3665336,1.3665336,0.000023066677,4115.24
94,1.3813101,1.3813101,0.00002225649,2645.8499
95,1.3878504,1.3878504,0.000021569018,3129.9001
96,1.5231748,1.5231748,0.000021005224,4322.529
97,1.1703959,1.1703959,0.000020565905,2302.5696
98,1.1859133,1.1859133,0.000020251662,7417.2593
99,1.2825087,1.2825087,0.000020062937,1826.2465
