epoch,loss,sce,mse,lambda_ce,lr,grad_norm,val_loss,val_sce,val_mse
0,7.754442,7.754442,0,1,0.00003125,8.077477,7.664531,7.664531,0
1,7.7409368,7.7409368,0,1,0.0000625,7.9681826,7.643749,7.643749,0
2,7.7258925,7.7258925,0,1,0.00009375,7.8781104,7.679442,7.679442,0
3,7.7089815,7.7089815,0,1,0.000125,7.8197923,7.67007,7.67007,0
4,7.6895595,7.6895595,0,1,0.00015625001,7.811638,7.6295114,7.6295114,0
5,7.6672196,7.6672196,0,1,0.0001875,7.875549,7.604368,7.604368,0
6,7.640971,7.640971,0,1,0.00021875,8.041058,7.631556,7.631556,0
7,7.609392,7.609392,0,1,0.00025,8.349373,7.542539,7.542539,0
8,7.570077,7.570077,0,1,0.00028125002,8.868695,7.518646,7.518646,0
9,7.51934,7.51934,0,1,0.00031250002,9.731116,7.4896984,7.4896984,0
10,7.4505925,7.4505925,0,1,0.00034375003,11.258132,7.437111,7.437111,0
11,7.350641,7.350641,0,1,0.000375,14.596339,7.3542466,7.3542466,0
12,7.1891246,7.1891246,0,1,0.00040625,27.318264,7.2942758,7.2942758,0
13,6.8809404,6.8809404,0,1,0.0004375,74.90197,6.682569,6.682569,0
14,6.303833,6.303833,0,1,0.00046875002,182.62344,6.339855,6.339855,0
15,6.1397,6.1397,0,1,0.0005,118.18298,6.303146,6.303146,0
16,5.826953,5.826953,0,1,0.0005,131.6785,5.5827427,5.5827427,0
17,5.457304,5.457304,0,1,0.0004998427,160.96121,6.334614,6.334614,0
18,5.1805406,5.1805406,0,1,0.00049937086,131.09236,5.2393494,5.2393494,0
19,4.919157,4.919157,0,1,0.0004985853,112.74435,5.4331093,5.4331093,0
20,4.633504,4.633504,0,1,0.00049748697,113.24853,5.5687203,5.5687203,0
21,4.3017797,4.3017797,0,1,0.00049607747,117.74341,5.101817,5.101817,0
22,3.8987343,3.8987343,0,1,0.0004943588,120.851555,4.3777566,4.3777566,0
23,3.468172,3.468172,0,1,0.0004923333,126.87515,4.923472,4.923472,0
24,3.0644314,3.0644314,0,1,0.0004900039,133.72197,4.662556,4.662556,0
25,2.7073736,2.7073736,0,1,0.0004873738,136.79955,3.2981892,3.2981892,0
26,2.407274,2.407274,0,1,0.00048444662,136.39896,4.602266,4.602266,0
27,2.171635,2.171635,0,1,0.00048122654,136.89696,3.3526576,3.3526576,0
28,1.9961907,1.9961907,0,1,0.00047771801,138.03198,2.8920505,2.8920505,0
29,1.8665378,1.8665378,0,1,0.000473926,132.74399,2.6466503,2.6466503,0
30,1.770322,1.770322,0,1,0.00046985576,128.41794,4.8057613,4.8057613,0
31,1.7012402,1.7012402,0,1,0.00046551297,130.47296,5.333986,5.333986,0
32,1.6531528,1.6531528,0,1,0.00046090374,139.44438,3.798791,3.798791,0
33,1.617359,1.617359,0,1,0.00045603453,153.73293,3.1219063,3.1219063,0
34,1.6194699,1.6194699,0,1,0.0004509121,166.69757,3.9370372,3.9370372,0
