epoch,loss,sce,lr,grad_norm
0,20.076452,20.076452,0.000125,17586.3
1,17.646467,17.646467,0.00025,15809.496
2,17.480537,17.480537,0.000375,9777.092
3,17.326918,17.326918,0.0005,350106.3
4,17.417841,17.417841,0.00062500004,367061.78
5,16.477924,16.477924,0.00075,12712.6875
6,16.915573,16.915573,0.000875,19817.914
7,16.354269,16.354269,0.001,1492.0577
8,16.260757,16.260757,0.0011250001,86543.32
9,16.153744,16.153744,0.0012500001,1570.8
10,16.067955,16.067955,0.0013750001,214.82582
11,16.204847,16.204847,0.0015,810.68005
12,16.384817,16.384817,0.001625,29079.842
13,16.69486,16.69486,0.00175,15290.413
14,17.00889,17.00889,0.0018750001,6636.5234
15,16.709465,16.709465,0.002,7143.2197
16,17.084585,17.084585,0.001,36413.426
17,16.39791,16.39791,0.0009996854,9.744391
18,16.17532,16.17532,0.0009987417,197.45506
19,16.018291,16.018291,0.0009971706,24834.521
20,16.621561,16.621561,0.0009949739,0
21,16.207382,16.207382,0.0009921549,0.000032218653
22,16.26503,16.26503,0.0009887177,0.0141802
23,16.08508,16.08508,0.0009846666,333.28177
24,15.876975,15.876975,0.0009800078,6057.247
25,16.104605,16.104605,0.0009747476,242.27441
26,16.158604,16.158604,0.00096889323,1827.6394
27,16.27389,16.27389,0.0009624531,10.495776
28,16.23894,16.23894,0.00095543603,841.7994
29,16.350346,16.350346,0.000947852,30869.197
30,16.366556,16.366556,0.00046985576,3378.3274
31,16.222654,16.222654,0.00046551297,29208.643
32,16.156347,16.156347,0.00046090374,261062.56
33,16.119673,16.119673,0.00045603453,50531.82
34,16.192696,16.192696,0.0004509121,0.0000060457687
35,16.218533,16.218533,0.00022277184,0.19679606
36,16.160511,16.160511,0.00021996834,113.43725
37,16.02491,16.02491,0.00021704953,4836.7896
38,15.792043,15.792043,0.00021401944,287027.25
39,16.068153,16.068153,0.00021088235,11.985072
40,15.899179,15.899179,0.00020764262,729.35144
41,15.993264,15.993264,0.00020430477,9987.622
42,16.027905,16.027905,0.00020087352,26113.998
43,16.060282,16.060282,0.00019735361,0.0012168725
44,15.953285,15.953285,0.000155,984286.44
45,15.85717,15.85717,0.00015205418,364.14166
46,15.978218,15.978218,0.00014904955,0.0018872141
47,16.039547,16.039547,0.00014599029,184919.55
48,15.96834,15.96834,0.0001428807,0.00006529037
49,16.002476,16.002476,0.00013972513,0.00000008849298
50,15.906969,15.906969,0.00013652797,529.9519
51,15.857681,15.857681,0.00013329372,166.70934
52,15.908939,15.908939,0.00013002689,385.7983
53,15.877898,15.877898,0.00012673205,10290.625
54,15.86947,15.86947,0.0001234138,2538.3572
55,15.87018,15.87018,0.00012007681,0.00007412819
56,15.9187355,15.9187355,0.00011672571,5193.9917
57,15.8824625,15.8824625,0.00011336522,1596.0647
58,15.824625,15.824625,0.00011,1226.7139
59,15.875179,15.875179,0.000106634805,141.59885
60,15.89142,15.89142,0.000103274295,66.32323
61,15.825716,15.825716,0.00009992319,40261.586
62,15.842957,15.842957,0.000096586205,14422.731
63,15.730071,15.730071,0.00009326796,0.00006560657
64,15.831192,15.831192,0.00008997312,112690.76
65,15.750328,15.750328,0.00008670628,569.3813
66,15.77578,15.77578,0.000083472034,0.0005854884
67,15.747844,15.747844,0.00008027488,1.0784597
68,15.680737,15.680737,0.00007711931,56145.64
69,15.704275,15.704275,0.000074009724,74191.35
70,15.759374,15.759374,0.00007095046,130197.85
71,15.800996,15.800996,0.00006794583,73037.02
72,15.772633,15.772633,0.00006499999,8509.415
73,15.810778,15.810778,0.00006211711,3313.1843
74,15.871029,15.871029,0.000059301197,27860.38
75,15.831032,15.831032,0.000056556182,9928.963
76,15.816328,15.816328,0.000053885917,52089.93
77,15.917302,15.917302,0.00005129413,27784.916
78,15.868556,15.868556,0.000048784448,19636.404
79,15.828473,15.828473,0.000046360376,17786.701
80,15.914005,15.914005,0.000044025328,36051.004
81,15.808365,15.808365,0.000041782547,18686.967
82,16.00775,16.00775,0.000039635168,166964.06
83,15.855636,15.855636,0.000037586207,10532.4
84,15.889714,15.889714,0.000035638495,549154.56
85,15.914052,15.914052,0.00003379482,83092
86,15.93949,15.93949,0.000032057706,13166.89
87,15.939349,15.939349,0.000030429615,5884.7197
88,15.9172535,15.9172535,0.000028912806,18904.559
89,15.784099,15.784099,0.000027509397,146963.5
90,15.834228,15.834228,0.000026221358,4385.4844
91,15.876022,15.876022,0.000025050495,1615.0192
92,15.804617,15.804617,0.000023998446,29545.959
93,15.85199,15.85199,0.000023066677,4081.8333
94,15.79944,15.79944,0.00002225649,2553.9893
95,15.886276,15.886276,0.000021569018,4593.1597
96,15.695572,15.695572,0.000021005224,11771.122
97,15.721766,15.721766,0.000020565905,1580.6744
98,15.793927,15.793927,0.000020251662,147538.14
99,15.846468,15.846468,0.000020062937,8959.061
